vl,vr,hl,hr,pos_x,pos_y,blink_label
-0.011220739321384898,-0.04919509572122635,-0.08401730472507335,-0.013046981254325574,-0.5,-0.5,0.0
-0.010999576070068351,-0.049000927046771,-0.08402783087844062,-0.013207996816269885,-0.497555913813847,-0.49947211754811965,0.0
-0.010785886102372022,-0.048804250571766794,-0.08403339045450015,-0.013373872982556434,-0.4951118276276941,-0.49894423510109515,0.0
-0.010578210172047575,-0.04860438716094023,-0.08403532877531461,-0.013544013134232868,-0.49266774144154113,-0.49841635266079404,0.0
-0.010375235426122786,-0.048400846571887896,-0.08403483591115929,-0.013717950099271514,-0.4902236552553882,-0.4978884702202241,0.0
-0.01017584330522231,-0.048193424345751495,-0.08403297428224843,-0.013895243144935121,-0.4877795690692352,-0.4973605877684834,0.0
-0.009978860159455927,-0.04798210208001677,-0.08403089067336883,-0.014075396692130704,-0.4853354828830823,-0.4968327052771547,0.0
-0.009782883250753771,-0.047766873078164324,-0.08402989733681471,-0.014257943138403173,-0.4828913966969293,-0.4963048228353413,0.0
-0.009586449904918026,-0.04754771252420842,-0.08403129090530709,-0.014442606210652686,-0.4804473105107764,-0.49577694042062287,0.0
-0.009388341187520133,-0.047324705828155345,-0.08403614450934815,-0.014629349424097993,-0.4780032243246234,-0.4952490579741428,0.0
-0.00918762257276956,-0.04709812585293269,-0.08404534993854251,-0.014818270552333146,-0.4755591381384705,-0.494721175585627,0.0
-0.00898338412321642,-0.046868319164305616,-0.0840598451734958,-0.015009512012724324,-0.4731150519523175,-0.4941932932747591,0.0
-0.00877455448826503,-0.04663552721658104,-0.08408070913058746,-0.015203330745302446,-0.47067096576616463,-0.4936654106755571,0.0
-0.00856005784320013,-0.04639986153999612,-0.08410898953079587,-0.015400245193358864,-0.46822687958001163,-0.49313752811391354,0.0
-0.008339105675836733,-0.04616144249491172,-0.0841454979272857,-0.015601062882039496,-0.4657827933938587,-0.4926096458090032,0.0
-0.008111225207466655,-0.04592048822577097,-0.08419085025037965,-0.015806748137313142,-0.4633387072077057,-0.4920817635004359,0.0
-0.007875985715172618,-0.045677212168991704,-0.08424569087870815,-0.01601829990703746,-0.4608946210215528,-0.4915538811945087,0.0
-0.007632796889389781,-0.045431654673275174,-0.08431078363672401,-0.016236783610238892,-0.4584505348353998,-0.4910259989573326,0.0
-0.007381050426620794,-0.045183668019378176,-0.08438683606225661,-0.016463436114151353,-0.4560064486492469,-0.49049811658863546,0.0
-0.0071204004511852825,-0.044933065772178454,-0.08447429114211757,-0.016699651672409055,-0.4535623624630939,-0.4899702340789253,0.0
-0.006850787658729651,-0.044679725611491805,-0.08457336505301782,-0.01694681272088905,-0.451118276276941,-0.48944235145840376,0.0
-0.006572169449759857,-0.04442350565355102,-0.08468426910921134,-0.017206137034964597,-0.448674190090788,-0.48891446902006164,0.0
-0.006284329613370998,-0.04416409976505825,-0.08480729923638747,-0.01747868560556104,-0.446230103904635,-0.48838658694227177,0.0
-0.00598703725973726,-0.043901051099438926,-0.08494265810255919,-0.01776545078837166,-0.44378601771848214,-0.487858704770938,0.0
-0.0056803477178618,-0.04363393472851923,-0.08509024175705554,-0.01806733247241349,-0.4413419315323292,-0.48733082246545817,0.0
-0.005364646743731105,-0.04336249645244944,-0.08524966783267762,-0.01838496638465048,-0.4388978453461762,-0.48680293980126293,0.0
-0.0050403981646631735,-0.043086603730983386,-0.08542048375029399,-0.01871857627794954,-0.4364537591600232,-0.4862750570757868,0.0
-0.0047079681951520125,-0.042806130163778794,-0.08560223848636456,-0.019067992925463018,-0.43400967297387033,-0.48574717431414455,0.0
-0.004367796071777619,-0.04252099066977655,-0.08579428327580085,-0.019432756927115713,-0.43156558678771734,-0.48521929211849113,0.0
-0.004020702931311793,-0.04223133786831612,-0.08599553505568563,-0.019812110540130323,-0.4291215006015644,-0.4846914099818499,0.0
-0.003667939156596245,-0.041937705226099214,-0.08620448251168489,-0.020204840125669088,-0.4266774144154114,-0.48416352794477285,0.0
-0.0033109298872180393,-0.04164094996197831,-0.08641937482155432,-0.020609139853996705,-0.4242333282292585,-0.48363564496672395,0.0
-0.002951092861537441,-0.04134211589970324,-0.08663827715576494,-0.0210226413155693,-0.42178924204310553,-0.4831077620907941,0.0
-0.0025900004345209005,-0.04104243475523567,-0.08685885850443253,-0.021442528890803614,-0.41934515585695264,-0.4825798801040749,0.0
-0.0022296804183873364,-0.04074347913261714,-0.08707814581069306,-0.021865547786816375,-0.41690106967079965,-0.4820519973402938,0.0
-0.001872657834652458,-0.04044725757474035,-0.08729252441888152,-0.02228786687015688,-0.4144569834846467,-0.48152411430341224,0.0
-0.001521696914741244,-0.0401561117450395,-0.08749792504365267,-0.022704967155717792,-0.4120128972984937,-0.4809962323125254,0.0
-0.001179615054156813,-0.03987254274943455,-0.08768988167527897,-0.023111700771177468,-0.40956881111234084,-0.48046835016576284,0.0
-0.0008494374541518357,-0.03959918821571226,-0.08786332772382693,-0.023502440365529953,-0.40712472492618784,-0.4799404678148441,0.0
-0.0005346845762784769,-0.03933896228047032,-0.08801236834234932,-0.023871125918964398,-0.4046806387400349,-0.47941258516711716,0.0
-0.00023939329503241957,-0.039095146029532374,-0.08813031311336772,-0.02421117105433157,-0.4022365525538819,-0.47888470233466485,0.0
3.2168441470803444e-05,-0.03887128571112483,-0.08820991054208444,-0.024515399592791032,-0.39979246636772897,-0.4783568192143469,0.0
0.0002757201112463803,-0.038671022737656824,-0.08824346705875447,-0.024776156672412675,-0.39734838018157603,-0.47782893695951467,0.0
0.000486849697481917,-0.038498074153867384,-0.08822271487269245,-0.0249855126543706,-0.3949042939954231,-0.4773010550336759,0.0
