vl,vr,hl,hr,pos_x,pos_y,blink_label
0.021067893439562668,-0.004649172837467047,-0.03108180643870062,-0.02072391653596173,-0.5,-0.5,0.0
0.020814324758130887,-0.004551505540179995,-0.03125598421156306,-0.020946008070281796,-0.49740392925325505,-0.4987104418204392,0.0
0.020555081229234773,-0.004449883161093973,-0.031457210976441385,-0.021201200583633173,-0.4948078585065101,-0.4974208836501907,0.0
0.020291998928074373,-0.004344314751168976,-0.031686423355692606,-0.021489117959023085,-0.49221178775976515,-0.4961313254836935,0.0
0.020026841372182913,-0.004234913746665583,-0.03194417359215429,-0.02180883302062142,-0.4896157170130202,-0.4948417672867961,0.0
0.01976143520861512,-0.004121848719366633,-0.03223059031297004,-0.02215902475212317,-0.48701964626627514,-0.4935522090875743,0.0
0.019497519870547764,-0.0040053432378409776,-0.03254529305093501,-0.022537931138154166,-0.4844235755195302,-0.49226265100164834,0.0
0.01923641687693689,-0.0038857290759476554,-0.03288722592690996,-0.022943092859325054,-0.48182750477278524,-0.49097309328875394,0.0
0.018978875770592762,-0.0037634827212985056,-0.03325448617042237,-0.02337116718352139,-0.4792314340260403,-0.48968353487039307,0.0
0.018725222072620895,-0.0036391973490479124,-0.033644232538133756,-0.02381799093575998,-0.47663536327929534,-0.4883939764242347,0.0
0.018475532955733065,-0.0035135302354279696,-0.03405265308391814,-0.024278726045115273,-0.4740392925325504,-0.48710441841185337,0.0
0.018229546992558243,-0.0033871976676815435,-0.03447489690652317,-0.024747808776656832,-0.47144322178580544,-0.48581486037802235,0.0
0.01798640084254044,-0.0032610215269052167,-0.03490493430395869,-0.02521870009828997,-0.4688471510390605,-0.48452530215916756,0.0
0.017744543417475556,-0.003135958096431593,-0.03533542296342718,-0.025683717201834155,-0.4662510802923155,-0.48323574366200917,0.0
0.017501949540286665,-0.0030130627394071435,-0.03575766899385635,-0.026134123326736702,-0.46365500954557054,-0.481946186086767,0.0
0.017256354579370303,-0.002893431911199368,-0.03616166481090155,-0.026560307268839844,-0.4610589387988256,-0.48065662813153576,0.0
0.017005212699253702,-0.002778194551411428,-0.036536108731069605,-0.02695177449329189,-0.45846286805208064,-0.4793670698583869,0.0
0.016745472483015,-0.0026685555188719623,-0.03686837081182037,-0.027296951220420418,-0.4558667973053357,-0.47807751214727295,0.0
0.01647352561385307,-0.0025658201274459946,-0.03714448252687386,-0.027583085076940628,-0.45327072655859074,-0.47678795333583357,0.0
0.016185453856815635,-0.0024713528189007905,-0.037349236646117445,-0.027796419730252486,-0.4506746558118458,-0.4754983945652172,0.0
0.015877293522249758,-0.0023865115030631545,-0.03746637521023266,-0.02792247262855818,-0.44807858506510084,-0.4742088379605404,0.0
0.015545016156005453,-0.002312630348041453,-0.03747876574172315,-0.027946135394628757,-0.4454825143183559,-0.47291927821405744,0.0
0.015184318339361014,-0.0022510554217366197,-0.0373685234099328,-0.027851596037478332,-0.44288644357161083,-0.4716297188683371,0.0
0.014790578258796205,-0.0022031644391117544,-0.03711714853320658,-0.027622363655338544,-0.4402903728248659,-0.4703401623350957,0.0
0.014359107385568837,-0.0021703247897375405,-0.03670576062300379,-0.027241569789018594,-0.43769430207812093,-0.469050603537785,0.0
0.013885419810274247,-0.0021538304805455988,-0.036115406571154085,-0.026692372732470382,-0.435098231331376,-0.46776104490963427,0.0
0.013365221259066196,-0.002154888281643161,-0.03532734472374177,-0.02595818240762615,-0.43250216058463103,-0.46647148715402187,0.0
0.0127942143850992,-0.0021746545745302687,-0.034323263812044646,-0.025022703538109203,-0.4299060898378861,-0.46518192990666213,0.0
0.012168081276215326,-0.0022142522575783613,-0.033085507388076585,-0.02387007495389515,-0.42731001909114114,-0.4638923717706567,0.0
0.011482770771355233,-0.002274722069659396,-0.03159738586849792,-0.02248527411505341,-0.4247139483443962,-0.4626028127271115,0.0
0.01073480732721227,-0.0023569508047653343,-0.029843553949236545,-0.020854608296577815,-0.4221178775976512,-0.4613132555286686,0.0
0.009921316886226494,-0.0024616485675627575,-0.027810354932162107,-0.018966007714521282,-0.41952180685090623,-0.4600236979338543,0.0
0.009039862420967992,-0.002589377586805164,-0.025486088523114514,-0.016809117838104126,-0.4169257361041613,-0.4587341397660563,0.0
0.0080884474680738,-0.0027405624381556526,-0.022861265917735962,-0.0143754678498208,-0.41432966535741633,-0.45744458039412506,0.0
0.007065811685602497,-0.002915436444807684,-0.01992892378995348,-0.011658881886412287,-0.4117335946106714,-0.4561550242760128,0.0
0.005971731549980652,-0.0031139672615108777,-0.016684962679616056,-0.008655951018502805,-0.40913752386392643,-0.4548654674379771,0.0
0.004807020530575912,-0.0033358347724608273,-0.013128400648526606,-0.005366277162509259,-0.4065414531171815,-0.45357590567019607,0.0
0.0035733229985333015,-0.003580465353448206,-0.009261495658935637,-0.0017924792451933236,-0.40394538237043653,-0.45228634701961395,0.0
0.0022730608744315206,-0.0038470539989184233,-0.005089807964271609,0.0020597747719059978,-0.4013493116236916,-0.45099679047851576,0.0
0.0009096537806076443,-0.0041345304092956225,-0.0006222881486400711,0.006181560866726499,-0.3987532408769466,-0.44970723675400714,0.0
-0.0005122783133396092,-0.004441512394013497,0.0041286312236593625,0.010560507585728685,-0.3961571701302016,-0.44841767519193015,0.0
-0.00198703424508595,-0.0047663181127992615,0.009147045188965697,0.015180896890009676,-0.3935610993834566,-0.4471281153480386,0.0
-0.0035081711314274844,-0.005107038285382323,0.014413737191993237,0.02002403855742363,-0.3909650286367117,-0.4458385579616641,0.0
-0.0050686968474786265,-0.005461597475653113,0.019906424651925714,0.02506862302476376,-0.3883689578899667,-0.4445489971860636,0.0
-0.006660986885512976,-0.005827758562881799,0.025600003841345642,0.03029087419630394,-0.3857728871432218,-0.4432594398034544,0.0
-0.008276708482710005,-0.006203111203596928,0.03146680604741092,0.03566467053552924,-0.3831768163964768,-0.44196988449864905,0.0
-0.00990704893859845,-0.006585113439751475,0.03747694678998226,0.04116190424763222,-0.3805807456497318,-0.4406803251131137,0.0
-0.011543139486573817,-0.006971186155773121,0.04359879068467942,0.04675306591927608,-0.3779846749029869,-0.4393907688575159,0.0
-0.013176299776477662,-0.0073587885646135,0.04979944676468151,0.05240776584777718,-0.3753886041562419,-0.43810121275542996,0.0
-0.014797970840799979,-0.007745428516232666,0.05604520229523835,0.058095016978850667,-0.3727925334094969,-0.4368116518815095,0.0
-0.016399623998196666,-0.008128649150752357,0.062301909859414306,0.06378345179385836,-0.37019646266275197,-0.4355220938586658,0.0
-0.01797295095410184,-0.008506062264408754,0.06853541795197304,0.06944174544342396,-0.367600391916007,-0.43423253559074737,0.0
-0.019510232747804723,-0.008875429362572268,0.07471207537117408,0.07503923066675056,-0.36500432116926207,-0.4329429736422432,0.0
-0.02100451700440381,-0.009234720344264563,0.08079922750322344,0.08054641267893237,-0.3624082504225171,-0.4316534169199443,0.0
-0.02244947662498864,-0.009582105760720619,0.08676561493738633,0.08593520705238566,-0.35981217967577217,-0.43036386044528974,0.0
-0.023839243835893642,-0.009915925729645364,0.09258169248983505,0.09117907151550231,-0.3572161089290272,-0.4290743035709537,0.0
-0.02516852996719776,-0.010234706302884297,0.09821995965662178,0.0962533042448327,-0.35462003818228227,-0.42778474331890953,0.0
-0.026432928945751166,-0.010537223672535831,0.10365533184140385,0.1011354975773412,-0.35202396743553727,-0.42649518381900514,0.0
-0.0276290297042443,-0.010822544988665389,0.10886547243532074,0.10580586065169983,-0.3494278966887923,-0.4252056255409254,0.0
-0.028754207283920252,-0.011090000957240068,0.11383099971300681,0.1102472410349099,-0.34683182594204737,-0.4239160704561893,0.0
-0.029806388050449106,-0.011339133577848104,0.11853558790519103,0.11444502503676357,-0.3442357551953024,-0.42262651236316473,0.0
-0.03078410301899137,-0.011569690502449034,0.12296605495839574,0.11838719734541614,-0.34163968444855747,-0.42133695206673666,0.0
-0.0316867296149102,-0.011781666626489704,0.12711247077939747,0.12206455597188315,-0.3390436137018125,-0.42004739173581274,0.0
-0.0325145488282767,-0.01197532156776275,0.13096821143043058,0.1254708047831652,-0.3364475429550675,-0.4187578350932939,0.0
-0.033268489412104196,-0.012151128395060815,0.13452987936065264,0.12860236252656787,-0.33385147220832256,-0.4174682787242467,0.0
