vl,vr,hl,hr,pos_x,pos_y,blink_label
0.020648865753853884,0.002752565389698036,-0.1234177851529284,-0.08282757548744174,-0.5,-0.5,0.0
0.020598189823436863,0.0028020653577654764,-0.12331718791652135,-0.0828809438080651,-0.49717049598693847,-0.4986226972950324,0.0
0.020548986087764676,0.002851418736685818,-0.12320405834497189,-0.08293261524915008,-0.49434099197387693,-0.4972453945829799,0.0
0.020501623835967486,0.0029007518441552527,-0.12307772261559385,-0.08298290529660157,-0.49151148796081545,-0.4958680919117143,0.0
0.020456566308849844,0.0029501998627297077,-0.12293780604656196,-0.08303226680296066,-0.4886819839477539,-0.49449078931281326,0.0
0.020414043686712124,0.002999835607755269,-0.12278427830745453,-0.08308104757723828,-0.4858524799346924,-0.49311348643488817,0.0
0.020373982988012518,0.0030496430649654127,-0.1226173840943316,-0.08312938755137766,-0.48302297592163085,-0.4917361837467876,0.0
0.02033629031273232,0.0030995795029649387,-0.12243760207203558,-0.08317738016278892,-0.4801934719085693,-0.49035888129115096,0.0
0.02030109491315857,0.003149650703329593,-0.12224572600997363,-0.08322526051621837,-0.47736396789550783,-0.48898157907234946,0.0
0.020268618537481686,0.0031999072276449048,-0.12204298012083509,-0.08327334901805944,-0.4745344638824463,-0.48760427557053926,0.0
0.02023885306265033,0.0032503784972106875,-0.12183101888736114,-0.08332182023558432,-0.47170495986938477,-0.4862269726594181,0.0
0.020211496135746743,0.0033010457420218353,-0.12161180561321983,-0.08337061133792784,-0.46887545585632323,-0.4848496700811934,0.0
0.020186239539199624,0.0033518984977718713,-0.12138751420054011,-0.08341959457365172,-0.4660459518432617,-0.4834723676645112,0.0
0.02016301923673619,0.0034030012238553398,-0.12116054784720681,-0.0834687763496183,-0.4632164478302002,-0.4820950654682331,0.0
0.020141892131531502,0.0034544808595133036,-0.12093358761181411,-0.0835182511528661,-0.4603869438171387,-0.48071776273973726,0.0
0.020122724138063597,0.0035064542691611855,-0.12070952525595213,-0.0835679782511547,-0.45755743980407715,-0.4793404599248854,0.0
0.020105137606205026,0.003558996640906281,-0.12049128277728266,-0.08361769211799325,-0.4547279357910156,-0.47796315741143086,0.0
0.02008880920973899,0.003612194368698446,-0.12028167250329463,-0.08366706831009535,-0.4518984317779541,-0.47658585473969317,0.0
0.020073725570275036,0.003666208277600752,-0.12008339626384174,-0.08371590987678024,-0.4490689277648926,-0.4752085517489954,0.0
0.020060062263033196,0.003721257875574563,-0.11989909515560504,-0.083764091347095,-0.44623942375183107,-0.4738312488544771,0.0
0.02004787141786929,0.003777545595494619,-0.11973130017306655,-0.08381133703229027,-0.44340991973876953,-0.4724539464484392,0.0
0.02003702502697402,0.0038352221063154557,-0.11958228135053695,-0.08385714696112723,-0.440580415725708,-0.4710766435098871,0.0
0.020027502413833387,0.00389443624134142,-0.11945394330858405,-0.08390098861787815,-0.43775091171264646,-0.46969934187223716,0.0
0.020019626667084456,0.003955395423522051,-0.1193478602011685,-0.08394251312796214,-0.434921407699585,-0.46832204021368146,0.0
0.020013916865676884,0.004018347294818259,-0.11926535897401824,-0.08398152594983727,-0.43209190368652345,-0.46694473769192346,0.0
0.020010746713082506,0.004083501540462331,-0.11920750100556277,-0.08401778505379459,-0.4292623996734619,-0.4655674353462787,0.0
0.020010262289982872,0.004150993017772858,-0.11917496041769143,-0.08405093978802886,-0.4264328956604004,-0.46419013207498483,0.0
0.020012649716857345,0.004220929771954679,-0.11916794785955781,-0.0840807266543448,-0.42360339164733884,-0.4628128287914027,0.0
0.020018357951013643,0.0042934518570438285,-0.1191862734730646,-0.08410717599459339,-0.42077388763427737,-0.46143552608524663,0.0
0.020027944546514687,0.004368711710971779,-0.11922945811486707,-0.08413055900774008,-0.41794438362121583,-0.4600582232996206,0.0
0.02004173581070401,0.0044467951210261925,-0.11929674268797597,-0.08415115399835094,-0.4151148796081543,-0.45868092068238153,0.0
0.020059753161073723,0.004527683938076982,-0.11938699320514273,-0.08416915220399218,-0.41228537559509276,-0.4573036182977943,0.0
0.02008199461475324,0.004611304173579106,-0.11949864926824655,-0.08418482346926043,-0.40945587158203123,-0.4559263162251987,0.0
0.020108674782393532,0.004697585596035392,-0.11962980929701311,-0.08419869803505453,-0.40662636756896975,-0.4545490153575605,0.0
0.02014008896406627,0.004786444499000758,-0.11977836291849187,-0.0842114962692535,-0.4037968635559082,-0.45317171155616603,0.0
0.020176289787259882,0.004877710612999964,-0.11994202249396424,-0.0842238854162703,-0.4009673595428467,-0.45179440783890823,0.0
