CH1
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.79E-02
-2.04E-02
-2.06E-02
-1.82E-02
-1.67E-02
-1.79E-02
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.80E-02
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.80E-02
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.80E-02
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.80E-02
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.80E-02
-2.04E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.04E-02
-2.05E-02
-1.82E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.05E-02
-1.81E-02
-1.67E-02
-1.80E-02
-2.05E-02
-2.04E-02
-1.80E-02
-1.66E-02
-1.80E-02
-2.04E-02
-2.04E-02
-1.80E-02
-1.66E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.79E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.79E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.79E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.79E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.79E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.03E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.78E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.77E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.77E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.77E-02
-1.65E-02
-1.80E-02
-2.04E-02
-2.02E-02
-1.77E-02
-1.65E-02
