CH1
-2.16E-02
-2.06E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.06E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.06E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.85E-02
-1.81E-02
-2.00E-02
-2.16E-02
-2.07E-02
-1.85E-02
-1.81E-02
-2.00E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.82E-02
-2.00E-02
-2.16E-02
-2.07E-02
-1.85E-02
-1.81E-02
-2.00E-02
-2.15E-02
-2.06E-02
-1.85E-02
-1.81E-02
-2.00E-02
-2.16E-02
-2.06E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.06E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-2.00E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.85E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.98E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.98E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.99E-02
-2.16E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.98E-02
-2.15E-02
-2.07E-02
-1.86E-02
-1.81E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.81E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.81E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.15E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.15E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.08E-02
-1.86E-02
-1.80E-02
-1.98E-02
-2.16E-02
-2.09E-02
-1.86E-02
