CH1
-1.99E-02
-1.74E-02
-1.56E-02
-1.69E-02
-1.97E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.69E-02
-1.97E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.69E-02
-1.97E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.69E-02
-1.97E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.69E-02
-1.97E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.70E-02
-1.97E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.70E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.57E-02
-1.71E-02
-1.98E-02
-2.00E-02
-1.74E-02
-1.57E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.57E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.57E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.57E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.70E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.70E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.70E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.70E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.73E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.99E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.98E-02
-1.99E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.99E-02
-1.98E-02
-1.72E-02
-1.56E-02
-1.71E-02
-1.99E-02
-1.98E-02
-1.72E-02
-1.56E-02
-1.72E-02
-1.99E-02
-1.98E-02
-1.72E-02
-1.56E-02
-1.72E-02
-1.99E-02
-1.98E-02
-1.71E-02
-1.56E-02
-1.72E-02
-1.99E-02
-1.98E-02
-1.71E-02
