0,1,2,3,4,5,6
-0.011028111584711064,-0.009348085042766907,-0.04787989710641677,-0.021002452107792113,-0.5,-0.5,0.0
-0.01080284321916658,-0.009321750002084406,-0.048229797040196865,-0.020764748793965837,-0.498182361894618,-0.49932755878210244,0.0
-0.01057723403520583,-0.009294155647877556,-0.048578913767303,-0.02052457074719416,-0.4963647237892359,-0.49865511756371256,0.0
-0.010351447810679704,-0.009265448806625332,-0.048927077251326556,-0.020282076130903215,-0.4945470856838539,-0.4979826763370982,0.0
-0.010125355430841088,-0.009235647760186039,-0.04927445855080481,-0.020037257643507445,-0.4927294475784719,-0.4973102351104838,0.0
-0.009898628476623095,-0.009204424800346667,-0.04962133415433656,-0.019790288970527425,-0.4909118094730898,-0.49663779396425134,0.0
-0.009671105372588695,-0.009171348250216593,-0.049967704575584304,-0.019541759526114033,-0.48909417136770783,-0.49596535282580145,0.0
-0.009442941437627361,-0.009136266796468229,-0.05031329435325482,-0.019292464130827136,-0.4872765332623258,-0.4952929116172436,0.0
-0.009214349048098092,-0.00909932208811981,-0.050657933456058235,-0.019043025398977176,-0.48545889515694374,-0.49462047038717066,0.0
-0.008985295580239139,-0.009060587410185561,-0.05100179294755425,-0.018793855379829583,-0.4836412570515617,-0.49394802918513003,0.0
-0.008755580542585295,-0.009019844363637675,-0.051345149321272154,-0.018545492735111413,-0.48182361894617964,-0.4932755880017531,0.0
-0.008525186242499982,-0.008976815737694988,-0.05168800309571797,-0.018298831666775484,-0.4800059808407976,-0.49260314698293006,0.0
-0.00829441744384346,-0.00893153930491103,-0.05203007881436211,-0.01805490799029502,-0.4781883427354156,-0.49193070607217304,0.0
-0.0080636378586878,-0.0088843702043363,-0.052371206450607,-0.01781451986344257,-0.4763707046300335,-0.4912582648818897,0.0
-0.007832969466022965,-0.008835611254352616,-0.0527115570726448,-0.017578188487616553,-0.4745530665246515,-0.49058582335114276,0.0
-0.007602372080086628,-0.008785283086739482,-0.05305140717858969,-0.017346492873996644,-0.4727354284192695,-0.4899133819800808,0.0
-0.007371993525991827,-0.008733349802287238,-0.05339075729150089,-0.01712029515435215,-0.4709177903138874,-0.4892409409788051,0.0
-0.007142304045460235,-0.008680082393557054,-0.05372933195938767,-0.01690052504242784,-0.4691001522085054,-0.4885684999378717,0.0
-0.006913823424966659,-0.00862604773736958,-0.054066961160196936,-0.016687803204853968,-0.46728251410312344,-0.4878960587877026,0.0
-0.006686808319097681,-0.008571724909653855,-0.054403815966693025,-0.01648240794839828,-0.46546487599774133,-0.48722361758488236,0.0
-0.006461318179675546,-0.008517264002290525,-0.05474017288161365,-0.01628461719922636,-0.46364723789235934,-0.4865511761257877,0.0
-0.006237551471784231,-0.008462705910612822,-0.055076032432719024,-0.016094941127791473,-0.46182959978697735,-0.48587873466669296,0.0
-0.006015969278165667,-0.008408346363580343,-0.055411119172825096,-0.015913913888534637,-0.46001196168159525,-0.4852062938310755,0.0
-0.005797020253137386,-0.008354731982977592,-0.055745263084820196,-0.01574172410823982,-0.45819432357621326,-0.48453385303487534,0.0
-0.005580838219696904,-0.008302289939176588,-0.0560786352465758,-0.015578187438378632,-0.4563766854708312,-0.48386141145652034,0.0
