vl,vr,hl,hr,pos_x,pos_y,blink_label
0.40174654733633985,0.10669446516806656,0.4380512644279072,0.33409140437933654,-0.5,-0.5,0.0
0.40183761198939616,0.10681081009807741,0.437540094178808,0.3338765950352155,-0.49771444883691257,-0.4992746925583215,0.0
0.40192164279147763,0.10692136380426562,0.43713218768630535,0.3337165220424838,-0.4954288976738252,-0.49854938511415364,0.0
0.4019950448689781,0.10702417452967196,0.4368498861705301,0.3336205397683741,-0.49314334651073777,-0.49782407766349324,0.0
0.40205370803403884,0.10711707062890737,0.43671672955133806,0.33359836554289635,-0.49085779534765034,-0.497098770102297,0.0
0.40209321210420373,0.10719770164829977,0.4367571714217719,0.3336599649102368,-0.48857224418456296,-0.49637346248715164,0.0
0.4021089958829383,0.1072636041551505,0.43699625459946373,0.333815328258368,-0.48628669302147554,-0.4956481553261422,0.0
0.4020963057976901,0.10731221914330477,0.4374593663772482,0.3340743053086605,-0.48400114185838816,-0.494922848070117,0.0
0.40205005976376523,0.10734086177072741,0.43817203239937264,0.3344465601051157,-0.48171559069530073,-0.4941975405311252,0.0
0.4019648943600383,0.10734671799279147,0.43915960506439433,0.33494152032767444,-0.4794300395322133,-0.4934722330042597,0.0
0.4018354246423591,0.10732691379236375,0.4404467999942267,0.3355681836672004,-0.47714448836912593,-0.49274692548536875,0.0
0.40165646593624915,0.1072786109314569,0.4420571987020652,0.33633482562208444,-0.4748589372060385,-0.49202161802358974,0.0
0.40142303275060415,0.10719905459719876,0.44401284102939576,0.3372487762026506,-0.47257338604295107,-0.49129631048203337,0.0
0.4011302501300734,0.10708557219063176,0.4463338712224803,0.338316329026986,-0.4702878348798637,-0.4905710026939121,0.0
0.40077344405538445,0.10693559681447268,0.44903809898221625,0.33954266044497844,-0.46800228371677627,-0.48984569524669896,0.0
0.4003484380763186,0.10674676120597358,0.45214043493471073,0.3409316254114002,-0.46571673255368884,-0.4891203881217433,0.0
0.39985180383934227,0.10651701647300298,0.455652325560056,0.3424854751245603,-0.46343118139060147,-0.4883950804076687,0.0
0.39928087943643525,0.10624470083209278,0.45958132119503237,0.3442046615781251,-0.46114563022751404,-0.487669772772831,0.0
0.398633689725014,0.10592855637470341,0.4639307563014513,0.3460877888976616,-0.4588600790644267,-0.4869444658788503,0.0
0.39790903383363274,0.10556776503977247,0.4686994217087849,0.34813158697658625,-0.45657452790133923,-0.48621915867070115,0.0
0.3971067650041217,0.10516204645218705,0.4738812036703534,0.350330777305564,-0.4542889767382518,-0.48549385108015625,0.0
0.39622800748890513,0.10471176886048164,0.4794648211344229,0.35267788479845286,-0.4520034255751645,-0.48476854344147013,0.0
0.39527512059129916,0.10421799510557914,0.48543378558447575,0.3551631730385538,-0.449717874412077,-0.48404323580331904,0.0
0.39425153913972855,0.10368245791381159,0.4917665360404166,0.3577747771528671,-0.44743232324898957,-0.4833179282708727,0.0
0.39316175101492395,0.1031075323886641,0.4984365990337176,0.36049891852192967,-0.44514677208590225,-0.48259262078355386,0.0
0.392011436505765,0.10249624782298329,0.5054127330469453,0.3633200616862395,-0.44286122092281477,-0.48186731335952554,0.0
0.3908075207512219,0.10185229440861039,0.5126591857454972,0.3662210401493719,-0.44057566975972745,-0.48114200592555173,0.0
0.38955796086198297,0.10117995556991131,0.5201361833269676,0.36918329702735,-0.43829011859664,-0.4804166984926001,0.0
0.3882714099925084,0.10048397070430586,0.5278005942363551,0.3721872851381541,-0.43600456743355254,-0.4796913911190151,0.0
0.3869570309275857,0.0997694057442932,0.5356066029368922,0.3752128864320439,-0.4337190162704651,-0.47896608385077777,0.0
0.38562449264092363,0.09904158060424091,0.5435063308849292,0.3782397039354371,-0.4314334651073778,-0.478240776708364,0.0
