CH1,CH2,CH3,CH4
-7.31E-03,5.91E-03,1.16E-01,-1.28E-01
-7.65E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.85E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.91E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.85E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.85E-03,5.98E-03,1.15E-01,-1.27E-01
-7.30E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.91E-03,1.16E-01,-1.27E-01
-7.45E-03,5.96E-03,1.16E-01,-1.27E-01
-6.97E-03,6.01E-03,1.15E-01,-1.27E-01
-6.85E-03,5.99E-03,1.15E-01,-1.27E-01
-7.30E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.91E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.91E-03,1.16E-01,-1.28E-01
-7.65E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,5.99E-03,1.15E-01,-1.27E-01
-6.86E-03,5.97E-03,1.15E-01,-1.27E-01
-7.31E-03,5.91E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.32E-03,5.91E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.99E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.32E-03,5.92E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.91E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.90E-03,1.16E-01,-1.27E-01
-7.46E-03,5.95E-03,1.16E-01,-1.27E-01
-6.97E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.32E-03,5.91E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.98E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.32E-03,5.92E-03,1.16E-01,-1.28E-01
-7.66E-03,5.90E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.99E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.32E-03,5.92E-03,1.16E-01,-1.28E-01
-7.66E-03,5.91E-03,1.16E-01,-1.27E-01
-7.47E-03,5.95E-03,1.16E-01,-1.27E-01
-6.99E-03,6.00E-03,1.15E-01,-1.27E-01
-6.86E-03,5.98E-03,1.15E-01,-1.27E-01
-7.31E-03,5.92E-03,1.16E-01,-1.28E-01
-7.65E-03,5.91E-03,1.16E-01,-1.27E-01
-7.46E-03,5.96E-03,1.16E-01,-1.27E-01
-6.97E-03,6.01E-03,1.15E-01,-1.27E-01
-6.84E-03,6.00E-03,1.15E-01,-1.27E-01
-7.28E-03,5.95E-03,1.16E-01,-1.28E-01
-7.61E-03,5.95E-03,1.16E-01,-1.27E-01
-7.41E-03,6.00E-03,1.16E-01,-1.27E-01
-6.92E-03,6.06E-03,1.15E-01,-1.27E-01
-6.78E-03,6.05E-03,1.15E-01,-1.27E-01
-7.22E-03,6.00E-03,1.16E-01,-1.28E-01
-7.55E-03,6.00E-03,1.16E-01,-1.27E-01
-7.35E-03,6.05E-03,1.16E-01,-1.27E-01
-6.86E-03,6.11E-03,1.15E-01,-1.27E-01
-6.74E-03,6.09E-03,1.15E-01,-1.27E-01
-7.20E-03,6.03E-03,1.16E-01,-1.28E-01
-7.54E-03,6.01E-03,1.16E-01,-1.27E-01
-7.34E-03,6.06E-03,1.16E-01,-1.27E-01
-6.86E-03,6.11E-03,1.15E-01,-1.27E-01
-6.74E-03,6.09E-03,1.15E-01,-1.27E-01
-7.20E-03,6.02E-03,1.16E-01,-1.28E-01
-7.54E-03,6.01E-03,1.16E-01,-1.27E-01
-7.35E-03,6.06E-03,1.16E-01,-1.27E-01
-6.87E-03,6.11E-03,1.15E-01,-1.27E-01
-6.75E-03,6.08E-03,1.15E-01,-1.27E-01
-7.21E-03,6.02E-03,1.16E-01,-1.28E-01
-7.55E-03,6.01E-03,1.16E-01,-1.27E-01
-7.36E-03,6.05E-03,1.16E-01,-1.27E-01
-6.87E-03,6.10E-03,1.15E-01,-1.27E-01
-6.76E-03,6.08E-03,1.15E-01,-1.27E-01
-7.21E-03,6.01E-03,1.16E-01,-1.28E-01
-7.55E-03,6.00E-03,1.16E-01,-1.27E-01
-7.36E-03,6.05E-03,1.16E-01,-1.27E-01
-6.87E-03,6.10E-03,1.15E-01,-1.27E-01
-6.75E-03,6.09E-03,1.15E-01,-1.27E-01
-7.20E-03,6.02E-03,1.16E-01,-1.28E-01
-7.54E-03,6.01E-03,1.16E-01,-1.27E-01
-7.35E-03,6.06E-03,1.16E-01,-1.27E-01
-6.87E-03,6.11E-03,1.15E-01,-1.27E-01
-6.75E-03,6.09E-03,1.15E-01,-1.27E-01
-7.20E-03,6.02E-03,1.16E-01,-1.28E-01
-7.54E-03,6.01E-03,1.16E-01,-1.27E-01
-7.35E-03,6.06E-03,1.16E-01,-1.27E-01
-6.87E-03,6.11E-03,1.15E-01,-1.27E-01
-6.74E-03,6.10E-03,1.15E-01,-1.27E-01
-7.20E-03,6.03E-03,1.16E-01,-1.28E-01
-7.54E-03,6.02E-03,1.16E-01,-1.27E-01
-7.34E-03,6.07E-03,1.16E-01,-1.27E-01
-6.86E-03,6.12E-03,1.15E-01,-1.27E-01
-6.74E-03,6.10E-03,1.15E-01,-1.27E-01
-7.19E-03,6.04E-03,1.16E-01,-1.28E-01
-7.53E-03,6.03E-03,1.16E-01,-1.27E-01
-7.33E-03,6.07E-03,1.16E-01,-1.27E-01
-6.85E-03,6.12E-03,1.15E-01,-1.27E-01
-6.73E-03,6.10E-03,1.15E-01,-1.27E-01
-7.19E-03,6.03E-03,1.16E-01,-1.28E-01
-7.53E-03,6.02E-03,1.16E-01,-1.27E-01
-7.33E-03,6.07E-03,1.16E-01,-1.27E-01
-6.85E-03,6.12E-03,1.15E-01,-1.27E-01
-6.74E-03,6.10E-03,1.15E-01,-1.27E-01
-7.20E-03,6.03E-03,1.16E-01,-1.28E-01
-7.54E-03,6.02E-03,1.16E-01,-1.27E-01
-7.34E-03,6.07E-03,1.16E-01,-1.27E-01
-6.86E-03,6.12E-03,1.15E-01,-1.27E-01
-6.74E-03,6.10E-03,1.15E-01,-1.27E-01
-7.20E-03,6.03E-03,1.16E-01,-1.28E-01
-7.54E-03,6.02E-03,1.16E-01,-1.27E-01
-7.34E-03,6.07E-03,1.16E-01,-1.27E-01
-6.85E-03,6.12E-03,1.15E-01,-1.27E-01
-6.74E-03,6.09E-03,1.15E-01,-1.27E-01
-7.21E-03,6.01E-03,1.16E-01,-1.28E-01
-7.56E-03,5.99E-03,1.16E-01,-1.27E-01
-7.36E-03,6.03E-03,1.16E-01,-1.27E-01
-6.89E-03,6.06E-03,1.15E-01,-1.27E-01
-6.78E-03,6.04E-03,1.15E-01,-1.27E-01
-7.25E-03,5.96E-03,1.15E-01,-1.28E-01
-7.60E-03,5.94E-03,1.16E-01,-1.28E-01
-7.40E-03,5.99E-03,1.15E-01,-1.27E-01
-6.92E-03,6.03E-03,1.15E-01,-1.27E-01
-6.81E-03,6.01E-03,1.15E-01,-1.27E-01
-7.26E-03,5.94E-03,1.15E-01,-1.28E-01
-7.60E-03,5.93E-03,1.16E-01,-1.28E-01
-7.41E-03,5.98E-03,1.15E-01,-1.27E-01
-6.92E-03,6.04E-03,1.15E-01,-1.27E-01
-6.80E-03,6.02E-03,1.15E-01,-1.27E-01
-7.26E-03,5.96E-03,1.15E-01,-1.28E-01
-7.59E-03,5.95E-03,1.16E-01,-1.28E-01
-7.40E-03,6.00E-03,1.15E-01,-1.27E-01
-6.92E-03,6.04E-03,1.15E-01,-1.27E-01
-6.80E-03,6.02E-03,1.15E-01,-1.27E-01
-7.26E-03,5.96E-03,1.15E-01,-1.28E-01
-7.59E-03,5.95E-03,1.16E-01,-1.28E-01
-7.39E-03,6.00E-03,1.15E-01,-1.27E-01
-6.91E-03,6.05E-03,1.15E-01,-1.27E-01
-6.80E-03,6.03E-03,1.15E-01,-1.27E-01
-7.25E-03,5.96E-03,1.15E-01,-1.28E-01
-7.59E-03,5.95E-03,1.16E-01,-1.28E-01
-7.39E-03,6.00E-03,1.15E-01,-1.27E-01
-6.91E-03,6.05E-03,1.15E-01,-1.27E-01
-6.79E-03,6.03E-03,1.15E-01,-1.27E-01
-7.25E-03,5.96E-03,1.15E-01,-1.28E-01
-7.59E-03,5.95E-03,1.16E-01,-1.28E-01
-7.39E-03,6.00E-03,1.15E-01,-1.27E-01
-6.91E-03,6.05E-03,1.15E-01,-1.27E-01
-6.79E-03,6.03E-03,1.15E-01,-1.27E-01
-7.25E-03,5.97E-03,1.15E-01,-1.28E-01
-7.58E-03,5.95E-03,1.16E-01,-1.28E-01
-7.38E-03,6.00E-03,1.15E-01,-1.27E-01
-6.90E-03,6.05E-03,1.15E-01,-1.27E-01
-6.79E-03,6.03E-03,1.15E-01,-1.27E-01
-7.25E-03,5.97E-03,1.15E-01,-1.28E-01
-7.58E-03,5.96E-03,1.16E-01,-1.28E-01
-7.38E-03,6.01E-03,1.16E-01,-1.27E-01
-6.90E-03,6.05E-03,1.15E-01,-1.27E-01
-6.78E-03,6.04E-03,1.15E-01,-1.27E-01
-7.24E-03,5.97E-03,1.15E-01,-1.28E-01
-7.58E-03,5.96E-03,1.16E-01,-1.28E-01
-7.38E-03,6.01E-03,1.16E-01,-1.27E-01
-6.90E-03,6.06E-03,1.15E-01,-1.27E-01
-6.79E-03,6.03E-03,1.15E-01,-1.27E-01
-7.25E-03,5.97E-03,1.16E-01,-1.28E-01
-7.58E-03,5.96E-03,1.16E-01,-1.28E-01
-7.38E-03,6.01E-03,1.16E-01,-1.27E-01
-6.91E-03,6.05E-03,1.15E-01,-1.27E-01
-6.80E-03,6.02E-03,1.15E-01,-1.27E-01
-7.26E-03,5.96E-03,1.16E-01,-1.28E-01
-7.60E-03,5.94E-03,1.16E-01,-1.28E-01
-7.41E-03,5.99E-03,1.16E-01,-1.27E-01
-6.93E-03,6.03E-03,1.15E-01,-1.27E-01
-6.82E-03,6.01E-03,1.15E-01,-1.27E-01
-7.27E-03,5.95E-03,1.16E-01,-1.28E-01
-7.61E-03,5.94E-03,1.16E-01,-1.28E-01
-7.41E-03,5.99E-03,1.16E-01,-1.27E-01
-6.92E-03,6.04E-03,1.15E-01,-1.27E-01
-6.81E-03,6.02E-03,1.15E-01,-1.27E-01
-7.27E-03,5.95E-03,1.16E-01,-1.28E-01
-7.61E-03,5.94E-03,1.16E-01,-1.28E-01
-7.41E-03,5.99E-03,1.16E-01,-1.27E-01
-6.92E-03,6.04E-03,1.15E-01,-1.27E-01
-6.81E-03,6.03E-03,1.15E-01,-1.27E-01
-7.26E-03,5.96E-03,1.16E-01,-1.28E-01
-7.61E-03,5.94E-03,1.16E-01,-1.28E-01
-7.41E-03,5.99E-03,1.16E-01,-1.27E-01
-6.93E-03,6.04E-03,1.15E-01,-1.27E-01
-6.81E-03,6.02E-03,1.15E-01,-1.27E-01
-7.27E-03,5.96E-03,1.16E-01,-1.28E-01
-7.61E-03,5.94E-03,1.16E-01,-1.28E-01
-7.41E-03,6.00E-03,1.16E-01,-1.27E-01
-6.93E-03,6.04E-03,1.15E-01,-1.27E-01
-6.81E-03,6.02E-03,1.15E-01,-1.27E-01
-7.27E-03,5.96E-03,1.16E-01,-1.28E-01
-7.61E-03,5.95E-03,1.16E-01,-1.28E-01
-7.41E-03,6.00E-03,1.16E-01,-1.27E-01
-6.92E-03,6.05E-03,1.15E-01,-1.27E-01
-6.82E-03,6.03E-03,1.15E-01,-1.27E-01
-7.28E-03,5.96E-03,1.16E-01,-1.28E-01
-7.61E-03,5.95E-03,1.16E-01,-1.27E-01
-7.41E-03,6.00E-03,1.16E-01,-1.27E-01
-6.92E-03,6.05E-03,1.15E-01,-1.27E-01
-6.81E-03,6.03E-03,1.15E-01,-1.27E-01
-7.27E-03,5.97E-03,1.16E-01,-1.28E-01
-7.60E-03,5.95E-03,1.16E-01,-1.27E-01
-7.40E-03,6.00E-03,1.16E-01,-1.27E-01
-6.91E-03,6.05E-03,1.15E-01,-1.27E-01
-6.81E-03,6.04E-03,1.15E-01,-1.27E-01
-7.26E-03,5.98E-03,1.16E-01,-1.28E-01
-7.59E-03,5.97E-03,1.16E-01,-1.27E-01
-7.39E-03,6.02E-03,1.16E-01,-1.27E-01
-6.91E-03,6.06E-03,1.15E-01,-1.27E-01
-6.80E-03,6.04E-03,1.15E-01,-1.27E-01
-7.26E-03,5.98E-03,1.16E-01,-1.28E-01
-7.60E-03,5.97E-03,1.16E-01,-1.27E-01
-7.39E-03,6.02E-03,1.16E-01,-1.27E-01
-6.91E-03,6.06E-03,1.15E-01,-1.27E-01
-6.79E-03,6.05E-03,1.15E-01,-1.27E-01
-7.25E-03,5.98E-03,1.16E-01,-1.28E-01
-7.59E-03,5.97E-03,1.16E-01,-1.27E-01
-7.39E-03,6.02E-03,1.16E-01,-1.27E-01
-6.90E-03,6.07E-03,1.15E-01,-1.27E-01
-6.80E-03,6.05E-03,1.15E-01,-1.27E-01
-7.26E-03,5.98E-03,1.16E-01,-1.28E-01
-7.59E-03,5.97E-03,1.16E-01,-1.27E-01
-7.39E-03,6.02E-03,1.16E-01,-1.27E-01
-6.90E-03,6.07E-03,1.15E-01,-1.27E-01
-6.79E-03,6.05E-03,1.15E-01,-1.27E-01
-7.25E-03,5.99E-03,1.16E-01,-1.28E-01
-7.58E-03,5.98E-03,1.16E-01,-1.27E-01
-7.38E-03,6.03E-03,1.16E-01,-1.27E-01
-6.89E-03,6.08E-03,1.15E-01,-1.27E-01
-6.79E-03,6.06E-03,1.15E-01,-1.27E-01
-7.25E-03,6.00E-03,1.16E-01,-1.28E-01
-7.58E-03,5.99E-03,1.16E-01,-1.27E-01
-7.38E-03,6.04E-03,1.16E-01,-1.27E-01
-6.89E-03,6.09E-03,1.15E-01,-1.27E-01
-6.79E-03,6.06E-03,1.15E-01,-1.27E-01
-7.25E-03,6.00E-03,1.16E-01,-1.28E-01
-7.58E-03,5.99E-03,1.16E-01,-1.27E-01
-7.38E-03,6.04E-03,1.16E-01,-1.27E-01
-6.89E-03,6.09E-03,1.15E-01,-1.27E-01
-6.78E-03,6.07E-03,1.15E-01,-1.27E-01
-7.24E-03,6.00E-03,1.16E-01,-1.28E-01
-7.58E-03,5.99E-03,1.16E-01,-1.27E-01
-7.37E-03,6.04E-03,1.16E-01,-1.27E-01
-6.89E-03,6.09E-03,1.15E-01,-1.27E-01
-6.78E-03,6.07E-03,1.15E-01,-1.27E-01
-7.24E-03,6.01E-03,1.16E-01,-1.28E-01
-7.58E-03,6.00E-03,1.16E-01,-1.27E-01
-7.37E-03,6.05E-03,1.16E-01,-1.27E-01
-6.88E-03,6.10E-03,1.15E-01,-1.27E-01
-6.78E-03,6.07E-03,1.15E-01,-1.27E-01
-7.24E-03,6.01E-03,1.16E-01,-1.28E-01
-7.57E-03,6.00E-03,1.16E-01,-1.27E-01
-7.36E-03,6.05E-03,1.16E-01,-1.27E-01
-6.88E-03,6.10E-03,1.15E-01,-1.27E-01
-6.77E-03,6.08E-03,1.15E-01,-1.27E-01
-7.23E-03,6.02E-03,1.16E-01,-1.28E-01
-7.57E-03,6.01E-03,1.16E-01,-1.27E-01
-7.36E-03,6.05E-03,1.16E-01,-1.27E-01
-6.88E-03,6.10E-03,1.15E-01,-1.27E-01
-6.77E-03,6.09E-03,1.15E-01,-1.27E-01
-7.23E-03,6.02E-03,1.16E-01,-1.28E-01
-7.56E-03,6.01E-03,1.16E-01,-1.27E-01
-7.35E-03,6.07E-03,1.16E-01,-1.27E-01
-6.87E-03,6.12E-03,1.15E-01,-1.27E-01
-6.76E-03,6.09E-03,1.15E-01,-1.27E-01
-7.22E-03,6.03E-03,1.16E-01,-1.28E-01
-7.56E-03,6.02E-03,1.16E-01,-1.27E-01
-7.35E-03,6.07E-03,1.16E-01,-1.27E-01
-6.86E-03,6.12E-03,1.15E-01,-1.27E-01
-6.76E-03,6.10E-03,1.15E-01,-1.27E-01
-7.22E-03,6.04E-03,1.16E-01,-1.28E-01
-7.54E-03,6.03E-03,1.16E-01,-1.27E-01
-7.33E-03,6.09E-03,1.16E-01,-1.27E-01
-6.84E-03,6.14E-03,1.15E-01,-1.27E-01
-6.73E-03,6.13E-03,1.15E-01,-1.27E-01
-7.19E-03,6.07E-03,1.16E-01,-1.28E-01
-7.51E-03,6.06E-03,1.16E-01,-1.27E-01
-7.30E-03,6.12E-03,1.16E-01,-1.27E-01
-6.81E-03,6.17E-03,1.15E-01,-1.27E-01
-6.70E-03,6.16E-03,1.15E-01,-1.27E-01
-7.17E-03,6.09E-03,1.16E-01,-1.28E-01
-7.50E-03,6.08E-03,1.16E-01,-1.27E-01
-7.29E-03,6.13E-03,1.16E-01,-1.27E-01
-6.81E-03,6.18E-03,1.15E-01,-1.27E-01
-6.71E-03,6.15E-03,1.15E-01,-1.27E-01
-7.17E-03,6.09E-03,1.16E-01,-1.28E-01
