vr,vl,hr,hl,dv,dh,pos_x,pos_y
0.020197200054941022,0.04206830248814797,-0.35810559257772306,0.26067727821707426,-0.021871101044612595,-0.618782871480297,0.0,0.0
0.01993574773190543,0.04179882478969277,-0.35721549114333573,0.26000193332688654,-0.02186307566769391,-0.6172174251563041,0.0,0.0
0.019667444698262482,0.04152908491399587,-0.3563322382810058,0.25933056176423774,-0.021861638824139495,-0.6156628007319045,0.0,0.0
0.019392327821037114,0.04125942832822449,-0.35545742681503417,0.25866467812787947,-0.02186709911409168,-0.6141221056301508,0.0,0.0
0.019110938871748806,0.04099045777589316,-0.35459290701492724,0.2580059718505982,-0.02187951750954531,-0.6125988795533361,0.0,0.0
0.01882430993090306,0.04072300770825865,-0.35374048944547226,0.25735602276394176,-0.021898696381251304,-0.6110965128977964,0.0,0.0
0.018533758689845248,0.04045801827407636,-0.352901840587829,0.25671630160927233,-0.021924258186619472,-0.6096181428860534,0.0,0.0
0.01824068863159073,0.04019642851735039,-0.35207868099612377,0.25608839026738145,-0.021955738486638565,-0.6081670719530251,0.0,0.0
0.01794658069553079,0.03993918071189129,-0.35127297349830355,0.2554740548081783,-0.02199259861572772,-0.6067470289965675,0.0,0.0
0.017653099333260258,0.03968727486149637,-0.35048679896679225,0.2548750092305251,-0.022034174126089767,-0.6053618088879675,0.0,0.0
0.017362081250325567,0.03944174563312908,-0.34972204508358706,0.25429263606217756,-0.02207966297914149,-0.6040146818369783,0.0,0.0
0.017075342923216885,0.03920354557300709,-0.34898028846946366,0.25372799167095644,-0.022128201244610124,-0.6027082808321961,0.0,0.0
0.01679450072876465,0.038973454159703436,-0.3482629816336136,0.25318203557313435,-0.022178952024238363,-0.6014450178990853,0.0,0.0
0.016520988076465126,0.03875210372593629,-0.34757163536446845,0.2526557221333279,-0.022231114241248517,-0.6002273581906943,0.0,0.0
0.01625619004839185,0.038540058922937326,-0.3469076958516392,0.25214979536361415,-0.022283867464798435,-0.5990574919087115,0.0,0.0
0.016001461691449226,0.038337818837756776,-0.3462722423793027,0.25166455172572616,-0.022336355735034397,-0.5979367947990463,0.0,0.0
0.015757963933768715,0.03814572329382404,-0.3456658866863498,0.2511998932049461,-0.02238775794725445,-0.5968657805858719,0.0,0.0
0.015526509975979985,0.03796388206129497,-0.3450889856525075,0.2507556010267756,-0.022437370670985002,-0.5958445873744169,0.0,0.0
0.015307607570390624,0.03779221817906375,-0.34454185650120744,0.25033145972097637,-0.02248460919281242,-0.5948733169178746,0.0,0.0
0.0151016187423893,0.03763056306386081,-0.3440246904657881,0.24992706823148986,-0.022528942904078697,-0.5939517593935251,0.0,0.0
0.014908802193252524,0.037478674182993776,-0.34353728577514486,0.24954160525905023,-0.022569870570815387,-0.5930788917309984,0.0,0.0
0.014729170811259351,0.0373361578366026,-0.343078977191803,0.24917387814917252,-0.022606985604883167,-0.5922528560383353,0.0,0.0
0.014562357592662611,0.037202415317685755,-0.3426488729534492,0.24882259387556604,-0.022640056303027567,-0.5914714675269319,0.0,0.0
0.014407678487551756,0.03707670302929733,-0.3422460886125257,0.2484864867032141,-0.02266902311821334,-0.5907325760142137,0.0,0.0
0.014264317054505982,0.03695824426514249,-0.3418696740243552,0.2481641393389835,-0.02269392578556656,-0.59003381406237,0.0,0.0
0.014131396416976916,0.03684626279890202,-0.34151835519242074,0.247853762575661,-0.02271486495531644,-0.5893721184676702,0.0,0.0
0.014007867901671411,0.036739919368258045,-0.34119046876997,0.24755326081090873,-0.02273205003843809,-0.5887437302810247,0.0,0.0
0.01389240572796474,0.03663826867158693,-0.34088420062109764,0.24726052102407597,-0.02274586151393232,-0.5881447223458772,0.0,0.0
0.013783493199916064,0.03654032744990199,-0.3405978201301323,0.24697355960869616,-0.022756832818753292,-0.5875713804400899,0.0,0.0
0.01367962418583335,0.03644519068265384,-0.3403296095119613,0.2466903638307385,-0.022765565064043536,-0.587019974044519,0.0,0.0
0.013579386679995087,0.03635206534921842,-0.3400776117011943,0.24640869227785872,-0.022772677234900618,-0.5864863046814299,0.0,0.0
0.01348135998639527,0.036260202952050236,-0.3398395750756372,0.24612615986615816,-0.022778841529784766,-0.5859657356447298,0.0,0.0
0.013384015929101545,0.03616884851214153,-0.33961320518078586,0.24584054241479691,-0.022784831145620965,-0.5854537482990746,0.0,0.0
0.013285808790461318,0.036077296684634996,-0.3393964113820845,0.24554993362029304,-0.022791486455204624,-0.5849463457064268,0.0,0.0
0.0131853758841729,0.03598499306578351,-0.3391872427912544,0.2452525913584045,-0.022799615741090462,-0.5844398348542658,0.0,0.0
0.013081614530777996,0.03589155182558923,-0.3389836345897447,0.2449467384825742,-0.022809935852738716,-0.5839303737774829,0.0,0.0
0.0129735681186674,0.035796672529305185,-0.3387833443836907,0.2446306446565043,-0.02282310296701129,-0.583413989745916,0.0,0.0
0.01286031364972512,0.03570007551169918,-0.3385841917549321,0.2443029248019803,-0.02283976041679231,-0.5828871172631905,0.0,0.0
0.01274103655854153,0.035601547272475886,-0.33838429189071945,0.243962685699478,-0.02286050926719585,-0.5823469782970331,0.0,0.0
0.012615214674948472,0.035501033133294335,-0.3381819805523444,0.24360935523100052,-0.022885817010049214,-0.581791336490738,0.0,0.0
0.012482675937568688,0.035398646630843134,-0.3379755529944491,0.24324245836903263,-0.022915969243418266,-0.581218012071432,0.0,0.0
0.012343460481773982,0.03529457684242088,-0.33776319542670485,0.24286166747975596,-0.02295111490922941,-0.580624863614968,0.0,0.0
