vr,vl,hr,hl,dv,dh,pos_x,pos_y
-0.18399013699088268,-0.14512703653767078,-0.2513287290165919,0.4432722532272845,-0.03886309933245599,-0.6946009806943638,0.0,0.0
-0.1820006714535422,-0.14258916982305425,-0.2506231501672588,0.4441671661566843,-0.039411500510699374,-0.6947903147732287,0.0,0.0
-0.1802722966206622,-0.1403854911475903,-0.24988318241158675,0.44482812194779997,-0.039886804354255845,-0.6947113028074738,0.0,0.0
-0.17879888452533138,-0.138509572018708,-0.249112602098103,0.4452595253381997,-0.04028931138878519,-0.6943721258831949,0.0,0.0
-0.17757164312530804,-0.1369515403484598,-0.2483154738944846,0.4454680422515266,-0.040620101659993114,-0.6937835145917117,0.0,0.0
-0.17657937634481713,-0.1356985141360582,-0.2474958586467837,0.445462207690066,-0.0408808610928917,-0.6929580647813616,0.0,0.0
-0.17580900223888063,-0.13473521928676407,-0.24665777060320965,0.44525238668483696,-0.04107378183724242,-0.6919101557313726,0.0,0.0
-0.17524604125356052,-0.1340444449357991,-0.24580534826974054,0.4448507896812198,-0.04120159520388539,-0.690656136393103,0.0,0.0
-0.1748748387319316,-0.1336072281171446,-0.2449429033641521,0.444271150499157,-0.041267609501913646,-0.6892140523042711,0.0,0.0
-0.17467865405633015,-0.13340303618234928,-0.2440746766413494,0.4435281326852636,-0.041275616762114685,-0.6876028077663976,0.0,0.0
-0.17463992449002552,-0.13341020990480723,-0.2432045320710473,0.44263690489962193,-0.04122971347436368,-0.6858414354092794,0.0,0.0
-0.17474075305738512,-0.13360655181014247,-0.2423359077244024,0.4416130993559554,-0.041134200137403876,-0.683949005517797,0.0,0.0
-0.174963335213225,-0.13396971750988185,-0.24147199288438342,0.44047285093187283,-0.04099361659452466,-0.6819448422525277,0.0,0.0
-0.17529009221739694,-0.13447730919326367,-0.2406157979468338,0.43923252158535475,-0.040812781916339386,-0.6798483179672955,0.0,0.0
-0.17570364855635567,-0.13510694870730544,-0.2397699448360634,0.4379081726713707,-0.04059669874228526,-0.6776781159413794,0.0,0.0
-0.17618696910491982,-0.13583660083605098,-0.23893640728876592,0.4365152228730908,-0.04035036716313664,-0.6754516285946437,0.0,0.0
-0.1767237154529297,-0.13664503646279091,-0.2381165170745429,0.43506850282742454,-0.04007867788544299,-0.6731850183335991,0.0,0.0
-0.17729854480973373,-0.1375120966968979,-0.2373112043648633,0.4335823998520969,-0.0397864470091802,-0.6708936026474396,0.0,0.0
-0.17789712298238175,-0.1384186588177947,-0.2365211384924899,0.43207069098247103,-0.039478463061975576,-0.6685918279042908,0.0,0.0
-0.1785059887798478,-0.13934658179427684,-0.2357465944730292,0.430546120794001,-0.03915940588400768,-0.6662927136952134,0.0,0.0
-0.17911258586331047,-0.14027890282703975,-0.2349872691014866,0.4290201603399022,-0.03883368193575995,-0.664007427868428,0.0,0.0
-0.17970552233812465,-0.14120017712538596,-0.23424235718102965,0.4275031616220819,-0.038505344113284976,-0.6617455172290102,0.0,0.0
-0.18027478099264882,-0.14209662412977997,-0.2335108526803864,0.42600460462138307,-0.038178155764477056,-0.6595154557265308,0.0,0.0
-0.18081165002616567,-0.14295598091529887,-0.23279173881115822,0.42453303613162746,-0.03785566801354188,-0.6573247733664126,0.0,0.0
-0.18130850969942786,-0.1437673400619499,-0.23208389130230384,0.42309575499317253,-0.037541168541224135,-0.6551796447179716,0.0,0.0
-0.18175878876479984,-0.144521244507745,-0.2313859187390886,0.42169867523979343,-0.037237543161876455,-0.6530845924002485,0.0,0.0
-0.18215714966307878,-0.14520993236064683,-0.23069624964541846,0.42034657538716774,-0.03694721620833359,-0.6510428234528272,0.0,0.0
-0.1824996260377597,-0.145827393501612,-0.23001342928952867,0.41904342646809656,-0.03667223144313364,-0.6490568541767436,0.0,0.0
-0.18278348395558303,-0.14636913708935678,-0.22933629067304123,0.4177923966507488,-0.036414345774300395,-0.6471286857417891,0.0,0.0
-0.18300694387696126,-0.1468319477512547,-0.22866382765370896,0.4165955873526317,-0.03617499503487238,-0.6452594134232237,0.0,0.0
-0.18316907979194907,-0.1472139051606265,-0.2279949988697691,0.415453933118944,-0.035955173541583556,-0.6434489304044831,0.0,0.0
-0.18326995782435435,-0.14751456200734597,-0.22732877691960424,0.41436747434868787,-0.035755394728368084,-0.6416962496829521,0.0,0.0
-0.18331074001207426,-0.1477349424652054,-0.22666440937324828,0.4133356964085006,-0.035575796459330754,-0.6400001041953025,0.0,0.0
-0.1832935245971975,-0.14787725904177013,-0.2260015561899067,0.4123575339653611,-0.035416264468994874,-0.6383590885677185,0.0,0.0
-0.18322105762290802,-0.14794462524060825,-0.22534012835615708,0.4114310968034186,-0.035276431296976045,-0.6367712235709272,0.0,0.0
-0.18309662783531405,-0.14794103951352683,-0.22468005348818326,0.41055355235167545,-0.03515558723757548,-0.6352336042501149,0.0,0.0
-0.18292420170011847,-0.14787153510786788,-0.22402128267744742,0.4097213795019179,-0.03505266550915402,-0.6337426605885305,0.0,0.0
-0.1827085200610396,-0.14774215635620158,-0.2233640072747437,0.4089306927436105,-0.03496636262285957,-0.6322946984264324,0.0,0.0
-0.1824549268586091,-0.14755965800979048,-0.22270875298781218,0.4081772367960203,-0.03489526776796117,-0.6308859881908275,0.0,0.0
-0.1821690677191975,-0.14733120358726504,-0.2220561798250894,0.4074561061493492,-0.03483786305219902,-0.6295122843803547,0.0,0.0
-0.18185677564441194,-0.1470643370710018,-0.22140681942011314,0.4067616241019357,-0.03479243749480359,-0.62816844192689,0.0,0.0
-0.18152420398344454,-0.1467671240800308,-0.2207610698088046,0.406087596434373,-0.03475707882593745,-0.6268486646469472,0.0,0.0
-0.1811779275867103,-0.1464481275092983,-0.22011941869374424,0.40542763765012585,-0.03472979900106904,-0.625547054746572,0.0,0.0
-0.18082478009304476,-0.14611611880676667,-0.21948256145850376,0.40477516782874473,-0.034708660211071045,-0.6242577276888868,0.0,0.0
-0.18047156344891963,-0.1457798022968852,-0.21885123905573028,0.4041231338529388,-0.0346917600779657,-0.6229743713092482,0.0,0.0
-0.18012494615602814,-0.14544782379446358,-0.21822602113801026,0.4034638913690493,-0.03467712128863671,-0.6216899109065837,0.0,0.0
-0.17979161003356026,-0.14512895320065006,-0.21760734650460994,0.40278946585876435,-0.03466265576112553,-0.6203968107618478,0.0,0.0
-0.1794783659087293,-0.1448320986288985,-0.21699578529354263,0.40209189291336633,-0.03464626620919157,-0.6190876766043361,0.0,0.0
-0.17919200475654617,-0.14456604712775156,-0.2163921865081258,0.40136323588597933,-0.03462595655930277,-0.6177554207904897,0.0,0.0
-0.17893901736563889,-0.14433920698213998,-0.2157975370283186,0.4005953346715928,-0.034599809315156604,-0.6163928700952575,0.0,0.0
-0.1787254959227726,-0.14415962479095595,-0.21521275989789934,0.3997797218158344,-0.03456587006462573,-0.6149924801080456,0.0,0.0
-0.17855727648521608,-0.14403517030810192,-0.21463876616489996,0.3989079221209161,-0.03452210511107655,-0.6135466866790977,0.0,0.0
-0.17844004422264453,-0.14397354702329523,-0.2140767257701892,0.3979718322082951,-0.03446649613446696,-0.6120485563707397,0.0,0.0
-0.17837917040867812,-0.14398202087462997,-0.21352821915699455,0.39696377442194974,-0.03439714847032331,-0.6104919919701774,0.0,0.0
-0.17837941725487794,-0.14406713979938252,-0.21299509154700325,0.39587627486877897,-0.034312276392930816,-0.6088713648059971,0.0,0.0
-0.1784448269022728,-0.14423471824555206,-0.21247923556395754,0.3947019995801714,-0.03421010759531926,-0.6071812335333291,0.0,0.0
-0.17857885528602124,-0.14448998398367213,-0.21198261762214038,0.39343406733141545,-0.03408887024211329,-0.6054166833417451,0.0,0.0
-0.17878447267247832,-0.14483755133129889,-0.21150751474045598,0.39206644190187734,-0.03394692028211203,-0.6035739550295156,0.0,0.0
-0.1790639979293181,-0.14528111922302428,-0.21105662372812167,0.3905940046459395,-0.03378287764839711,-0.6016506267602406,0.0,0.0
0.012327266287138483,-0.021551150942339337,0.07701357536543174,-0.006259904331970545,0.03387841696772258,0.08327347997329945,-0.3,0.3
0.01234136145052006,-0.023193487397390578,0.07693332400085284,-0.0057777345951463,0.03553484858659631,0.08271105886942204,-0.3,0.3
0.012398045625943377,-0.024706836110676977,0.07673522670733834,-0.0053387798540994735,0.037104881475750605,0.08207400683239033,-0.3,0.3
0.012507455071805618,-0.02607477697874322,0.07641314006065736,-0.004956737931948063,0.038582231790126806,0.08136987826109157,-0.3,0.3
0.012679808863485409,-0.027282598895934707,0.07596076486911835,-0.004645294137685774,0.039962407499449154,0.08060605927282799,-0.3,0.3
0.012925431804500287,-0.028317224535236885,0.07537166947572149,-0.004418107054058207,0.0412426560802209,0.07978977679334531,-0.3,0.3
0.013254760323790249,-0.029167181383706275,0.07463955099631003,-0.004288902238319348,0.04242194144843836,0.07892845349574068,-0.3,0.3
0.013678091653477387,-0.029822813034546647,0.07375847222068371,-0.004271293285299627,0.043500904429427625,0.07802976576464421,-0.3,0.3
0.014205179689962655,-0.030276561255884793,0.07272288260116083,-0.004378325304730257,0.04448174068771621,0.07710120816210528,-0.3,0.3
0.014844981106609034,-0.03052302660428441,0.07152756409680339,-0.004622117216667165,0.04536800745323073,0.07614968156724183,-0.3,0.3
0.015605637091461344,-0.030558801177569705,0.07016777599992874,-0.005013839223812155,0.046164438011840184,0.0751816154750733,-0.3,0.3
0.016494442290620193,-0.030382365053867655,0.06863962234746385,-0.005563794969941305,0.04687680708777213,0.0742034175663025,-0.3,0.3
0.017517565257841927,-0.02999423545983726,0.06694037647404605,-0.006281230037002095,0.047511800461442016,0.07322160675751452,-0.3,0.3
0.018679628005458748,-0.029397195016144573,0.06506856831436436,-0.007173866184372213,0.048076822765848425,0.072242434742776,-0.3,0.3
0.019983452805907576,-0.028596302781346117,0.063023973460481,-0.00824754516971049,0.048579755331984296,0.07127151887180791,-0.3,0.3
0.021430066140044612,-0.02759867780720704,0.06080777809738058,-0.009506227430397862,0.049028743692471094,0.07031400576697577,-0.3,0.3
0.02301871474024031,-0.026413343778337595,0.058422943346976564,-0.010952121088679379,0.04943205826428956,0.06937506467243812,-0.3,0.3
0.024746659785889247,-0.025051321753964628,0.055874500228423385,-0.012585563364517105,0.049797981286061166,0.06846006382731146,-0.3,0.3
0.026608857611100878,-0.023525794455150628,0.05316957447050458,-0.014404651211471164,0.050134651812958,0.06757422591393983,-0.3,0.3
0.028597836752443817,-0.021852040673391082,0.050317275194960154,-0.016405003805120666,0.050449877173044236,0.06672227922964238,-0.3,0.3
0.030703864651722867,-0.020047123571964698,0.047328721711318966,-0.018579903878351844,0.0507509879714032,0.06590862581683413,-0.3,0.3
0.032915161068098275,-0.018129616625991773,0.0442172358255184,-0.020920595754463922,0.051044777442315545,0.06513783180475166,-0.3,0.3
0.03521792156525755,-0.016119550547091632,0.04099843207827242,-0.02341636011968251,0.051337471861088224,0.06441479242033474,-0.3,0.3
0.03759625362380947,-0.01403840192437772,0.03769000027384295,-0.026054352355282306,0.051634655297443564,0.06374435284912047,-0.3,0.3
0.04003233054316668,-0.011908822314062373,0.034311311469382155,-0.02881957476352781,0.05194115260700641,0.06313088645052573,-0.3,0.3
0.04250685224110118,-0.009754097881212176,0.030883131259028196,-0.03169522453540119,0.05226094987261554,0.06257835600967074,-0.3,0.3
0.04499956147564421,-0.007597637048724792,0.027427487757137936,-0.03466319600519341,0.05259719827519997,0.06209068397520323,-0.3,0.3
0.047489564670301465,-0.0054626882764506335,0.023967449308426758,-0.03770435644911474,0.052952252698115876,0.06167180596804889,-0.3,0.3
0.04995554238454247,-0.003372129298484683,0.020526628547411552,-0.04079858026213168,0.0533276714349279,0.06132520901769073,-0.3,0.3
0.05237613545206882,-0.0013480464135799952,0.017128561772800865,-0.0439249102052266,0.05372418161809067,0.061053472183819735,-0.3,0.3
0.05473057746110582,0.000588889497893319,0.013796255526417722,-0.047062080544772456,0.054141687716199205,0.06085833627463161,-0.3,0.3
0.056999307799805166,0.002419941597023245,0.010551949346863154,-0.050189164709649625,0.05457936595631723,0.06074111425760778,-0.3,0.3
0.059164305341667944,0.00412851290972549,0.007416851503829647,-0.053285948215787804,0.05503579218602983,0.060702799918370326,-0.3,0.3
0.06120922411220148,0.005700198811265045,0.00441066656504846,-0.05633299943911618,0.05550902505557941,0.06074366620057972,-0.3,0.3
0.06311962060472603,0.007122975892441652,0.0015510645988903171,-0.059311803766966764,0.05599664446748629,0.06086286855993872,-0.3,0.3
0.06488335442232168,0.008387535700714432,-0.001146615968306286,-0.06220519902661992,0.05649581847737136,0.0610585832500663,-0.3,0.3
0.06649091140296531,0.009487472098480942,-0.0036693843857950603,-0.06499788097131487,0.0570034390608141,0.06132849677494817,-0.3,0.3
0.06793540582600605,0.010419131383532676,-0.006006582569671404,-0.06767658754957406,0.05751627419937179,0.061670005167011654,-0.3,0.3
0.06921236140243436,0.011181302340649235,-0.008150034764671854,-0.07022994371951485,0.05803105881925525,0.0620799091396379,-0.3,0.3
0.07031958052433224,0.011775055992999328,-0.010094232983091367,-0.07264834337798631,0.058544524289377606,0.06255411057738089,-0.3,0.3
0.07125720216330372,0.012203762011182007,-0.01183628957770766,-0.07492412112753444,0.05905343991074412,0.06308783173000934,-0.3,0.3
0.07202771265510227,0.012473002311660653,-0.013375631462119508,-0.07705180003593814,0.05955471010264504,0.06367616875170334,-0.3,0.3
0.07263567660236847,0.012590195921400205,-0.014713704116167625,-0.07902803837782263,0.060045480440755986,0.06431433443724713,-0.3,0.3
0.07308729383311818,0.01256411437517374,-0.01585389277569965,-0.0808512651457226,0.06052317921831951,0.0649973725433276,-0.3,0.3
0.07339009463514606,0.012404599061966504,-0.016801534266532858,-0.0825213852577883,0.060985495334145,0.06571985116227819,-0.3,0.3
0.07355287467799804,0.0121225075509378,-0.017563744368128964,-0.08403980917856041,0.06143036688861928,0.06647606497917788,-0.3,0.3
0.07358563255450007,0.01172960609535445,-0.01814902596393897,-0.08540959024411793,0.061856026221301465,0.06726056444665438,-0.3,0.3
0.07349927078031054,0.01123821475155029,-0.018566919650344627,-0.08663528531455145,0.0622610557915161,0.06806836582841647,-0.3,0.3
0.07330515581829505,0.010660773397905998,-0.018827900106780482,-0.08772252145336057,0.06264438218374839,0.06889462150852935,-0.3,0.3
0.07301483998212055,0.010009629278114385,-0.018943387689666802,-0.08867764658253152,0.06300521046797243,0.0697342590525592,-0.3,0.3
0.07264004023322729,0.009297065554852268,-0.018925596269950495,-0.08950771999176393,0.06334297444295138,0.07058212387925897,-0.3,0.3
0.07219263188716346,0.008535283089225798,-0.01878717794295237,-0.09022062784353696,0.06365734856312734,0.07143345005578663,-0.3,0.3
0.07168441464932684,0.007736137601375037,-0.018540919532563316,-0.09082493838059469,0.06394827681375766,0.07228401900099554,-0.3,0.3
0.07112674549917974,0.00691079762416158,-0.018199687877223425,-0.09132947714033551,0.06421594764144331,0.0731297894138439,-0.3,0.3
0.07053034131591412,0.006069623580529648,-0.017776490493604635,-0.09174299943430003,0.06446071750243222,0.07396650908920052,-0.3,0.3
0.06990534545035498,0.0052222883522434205,-0.01728437184927395,-0.0920742163683475,0.06468305686578547,0.07478984466535762,-0.3,0.3
0.0692614139559592,0.004377851737333183,-0.01673610486687216,-0.09233195851144932,0.06488356198692971,0.0755958537886458,-0.3,0.3
0.0686075757450278,0.0035445904263822214,-0.01614393205613618,-0.09252508851547236,0.06506298508758265,0.07638115660119513,-0.3,0.3
0.06795195911653079,0.002729748368293039,-0.015519554602640817,-0.09266213817170466,0.06522221051781182,0.07714258370871865,-0.3,0.3
0.0673016878406047,0.0019395075203891832,-0.014874237835116488,-0.09275104378071297,0.06536218009043009,0.07787680608305261,-0.3,0.3
0.06666304214327323,0.0011791989726742114,-0.014218753536098805,-0.09279923606647134,0.06548384294145737,0.07858048266563533,-0.3,0.3
0.06604163969310017,0.0004534654731993548,-0.013563118968800969,-0.09281386981912099,0.06558817399140597,0.07925075098339479,-0.3,0.3
0.06544238761950949,-0.0002338263295726395,-0.012916389582459997,-0.09280180328263199,0.06567621372123729,0.07988541383106376,-0.3,0.3
0.0648692936398571,-0.0008797631630420022,-0.01228670629218026,-0.09276929911960202,0.06574905657570757,0.08048259295613541,-0.3,0.3
0.06432543633102367,-0.0014823538072039066,-0.011681465085061515,-0.09272181828294346,0.06580778991169295,0.08104035332442222,-0.3,0.3
0.06381318880504144,-0.0020402679113502575,-0.011107325958699898,-0.09266416379236636,0.06585345649051759,0.08155683795803789,-0.3,0.3
0.06333445099420587,-0.00255263232791908,-0.01057001664811924,-0.09260076177348103,0.06588708309691471,0.08203074524756843,-0.3,0.3
0.06289064198970523,-0.0030190868468825127,-0.01007418478814237,-0.0925356908147737,0.0659097286120443,0.08246150614667755,-0.3,0.3
0.062482541005014935,-0.0034399387063903664,-0.0096234994829138,-0.09247243136892008,0.06592247948753158,0.08284893200389681,-0.3,0.3
0.06211027755921966,-0.00381611598714926,-0.009220872331399455,-0.09241370621622058,0.06592639332316799,0.08319283400056066,-0.3,0.3
0.0617735657506448,-0.004148896825225623,-0.008868515266161281,-0.09236166845901217,0.06592246235334522,0.08349315330644383,-0.3,0.3
0.06147193826049807,-0.004439702101745324,-0.008567788357612904,-0.09231822269860052,0.0659116401403968,0.08375043445243818,-0.3,0.3
0.0612047311305049,-0.004690154703038685,-0.008319089942943225,-0.09228508723930262,0.06589488561237868,0.08396599740567168,-0.3,0.3
0.060970907071557834,-0.004902244772452546,-0.008121991606480528,-0.09226356590268664,0.06587315162353019,0.08414157440338438,-0.3,0.3
0.0607690198907771,-0.005078299249989593,-0.007975489905027222,-0.09225439928227408,0.06584731892097404,0.08427890948229577,-0.3,0.3
0.060597421635776694,-0.005220729675509794,-0.007878092238126466,-0.09225795329942105,0.06581815109218415,0.08437986116421889,-0.3,0.3
0.06045447481573041,-0.005331843917962709,-0.007827690084290573,-0.09227453372531669,0.06578631851528377,0.08444684374183103,-0.3,0.3
0.060338521634155484,-0.0054139252993234965,-0.00782147388628196,-0.09230443629303298,0.0657524467157652,0.08448296250544188,-0.3,0.3
0.060247694984982836,-0.005469419882688897,-0.007856093801655584,-0.09234769993881942,0.06571711465065591,0.08449160623374613,-0.3,0.3
0.060179872276202195,-0.005500930675524207,-0.007927936656259349,-0.09240393229353905,0.06568080273541109,0.08447599573175896,-0.3,0.3
0.060132873635132644,-0.005510992287908523,-0.008033231917440598,-0.09247246870137404,0.0656438657074292,0.084439236876315,-0.3,0.3
0.060104665055148165,-0.005501911084809075,-0.008167935282981376,-0.09255265938577362,0.06560657592505131,0.08438472419308218,-0.3,0.3
0.060093315076616916,-0.0054758734912470075,-0.008327642719406725,-0.09264389812944812,0.06556918835366637,0.08431625549824609,-0.3,0.3
0.06009678831232185,-0.0054351612891505585,-0.008507742035709753,-0.09274536090130586,0.06553194938798551,0.08423761895172163,-0.3,0.3
0.06011287927763359,-0.00538216867040775,-0.008703677206155558,-0.09285582538887932,0.06549504773526708,0.08415214826677628,-0.3,0.3
0.06013939258891199,-0.005319189712171879,-0.008911041215359239,-0.09297383580776186,0.06545858208902432,0.08406279467438862,-0.3,0.3
0.060174333697397,-0.005248259058193316,-0.009125445900808382,-0.09309800752592168,0.06542259254424757,0.08397256170503867,-0.3,0.3
0.060215860164378854,-0.005171251398902954,-0.009342421191108119,-0.09322708065857277,0.06538711135265801,0.08388465954533558,-0.3,0.3
0.06026207622178675,-0.005090084840982223,-0.009557552379003964,-0.09335968683666263,0.06535216085286633,0.08380213453348123,-0.3,0.3
0.06031097217932763,-0.005006727590841087,-0.009766733030102115,-0.09349419838741313,0.06531769956098951,0.08372746543109161,-0.3,0.3
0.06036061258654751,-0.004922978048333582,-0.00996625044675381,-0.09362892381990234,0.06528359042642752,0.08366267344489298,-0.3,0.3
0.06040933512190788,-0.004840302332558,-0.01015265137667598,-0.0937624420667938,0.06524963724673986,0.08360979075983213,-0.3,0.3
0.06045570711888998,-0.004759936811680909,-0.010322638340512669,-0.093893678410086,0.06521564372357432,0.08357104013726319,-0.3,0.3
0.06049831955461715,-0.004683100406986052,-0.010473203801970032,-0.09402167750628387,0.06518141975533809,0.08354847376998487,-0.3,0.3
0.06053571990598339,-0.00461101277175624,-0.010601879439459394,-0.09414543836296552,0.06514673247220822,0.0835435589871639,-0.3,0.3
0.06056658974363788,-0.004544685384383851,-0.010706815869350017,-0.09426407928857083,0.06511127492322631,0.0835572634808715,-0.3,0.3
0.06058993010320751,-0.004484769356145113,-0.010786636797038007,-0.0943771328496531,0.06507469925529571,0.08359049611226493,-0.3,0.3
0.06060500171855682,-0.004431669669222149,-0.010840314424627795,-0.09448457879142397,0.0650366711844634,0.08364426442445125,-0.3,0.3
0.060611101165294,-0.004385773016929551,-0.010867271813134127,-0.0945865737621332,0.06499687397965201,0.08371930200466515,-0.3,0.3
0.060607476377421476,-0.004347486367077602,-0.010867589960283641,-0.0946832461012907,0.06495496254267426,0.0838156561946902,-0.3,0.3
0.00029011704811160444,0.021495584110996058,0.02255614901534503,-0.008162052745424697,-0.021205466223628303,0.030718200534700146,0.0,0.3
3.4893391712476074e-05,0.022021531541790318,0.02403614250404007,-0.005064609167319767,-0.021986637310000563,0.029100750443239592,0.0,0.3
-0.00022946835951825895,0.022470554415617627,0.025410093482653773,-0.0022027578775447587,-0.0227000219342419,0.027612850130026928,0.0,0.3
-0.0005022540524365349,0.022842014000594324,0.026676892165954535,0.0004151512936345636,-0.023344267211324488,0.02626173964009626,0.0,0.3
-0.0007827897863806887,0.023136126717056504,0.027836599946253315,0.00278445773062852,-0.023918915660922503,0.02505214098134781,0.0,0.3
-0.0010702353481927274,0.02335412276519455,0.0288903687021953,0.004903776637155466,-0.024424357270068628,0.023986590828708826,0.0,0.3
-0.0013634805765772584,0.02349818375318069,0.029840495872199557,0.006774556491762063,-0.02486166348563954,0.023065938142052295,0.0,0.3
-0.0016612977613934543,0.023571157608944016,0.030690338358234148,0.008400927058917596,-0.025232454525423824,0.02228941005887658,0.0,0.3
-0.0019625509189836188,0.02357634867576114,0.031443991654303116,0.00978970420516867,-0.02553889874904046,0.021654286206638673,0.0,0.3
-0.00226618464024414,0.023517571433091355,0.032105962259605825,0.010950162394853469,-0.02578375522684532,0.02115579862020006,0.0,0.3
-0.0025710190673976507,0.023399287360184873,0.032681075564963524,0.011893479042487831,-0.025970305580310778,0.02078759527586621,0.0,0.3
