vertical_left,vertical_right,horizontal,pos_x,pos_y,label,end_cnt
0.15944706768402772,0.20261695100192745,-0.02814785964641344,0.0,0.0,1,
0.19789212368814282,0.1982936433805398,-0.03485705311005871,0.0,0.0,1,
0.2360507208558171,0.19403587497096045,-0.04151558807506897,0.0,0.0,1,
0.27360762311119025,0.18988644378222125,-0.04806845796243138,0.0,0.0,1,
0.31026398041810893,0.1858859399799474,-0.05446349272044342,0.0,0.0,1,
0.34574221740438016,0.1820720566164482,-0.06065220507329927,0.0,0.0,1,
0.3797978056679583,0.17847801531874857,-0.0665918386943225,0.0,0.0,1,
0.41222420663072773,0.1751319295929543,-0.07224623117384062,0.0,0.0,1,
0.4428476890862801,0.17205752813036343,-0.07758491389421941,0.0,0.0,1,
0.47152474876581657,0.1692744810920751,-0.08258266682869098,0.0,0.0,1,
0.4981470385811864,0.16679765047054265,-0.08722038126540868,0.0,0.0,1,
0.52264319724377,0.16463681742692857,-0.09148538248912182,0.0,0.0,1,
0.5449723048823584,0.16279763160730715,-0.09537029533127528,0.0,0.0,1,
0.5651182192673757,0.16128239388805823,-0.09887206408475138,0.0,0.0,1,
0.583090800373666,0.1600898512474256,-0.10199217026274461,0.0,0.0,1,
0.5989266894591124,0.1592150453908433,-0.10473677166587743,0.0,0.0,1,
0.6126837009502004,0.1586500663386429,-0.10711573095160504,0.0,0.0,1,
0.6244347528077488,0.15838493956022143,-0.10914156290666922,0.0,0.0,1,
0.634267287316722,0.15840773937265898,-0.11082933462775565,0.0,0.0,1,
0.642283782980393,0.1587044640905832,-0.11219675616549657,0.0,0.0,1,
0.6485978087347387,0.15925951359171378,-0.11326349644781879,0.0,0.0,1,
0.6533288405237823,0.16005640236179752,-0.1140502818460431,0.0,0.0,1,
0.6566009445375848,0.1610779774788827,-0.11457866528294963,0.0,0.0,1,
0.658543174359734,0.16230637276142382,-0.11487109398772823,0.0,0.0,1,
0.6592872019901644,0.1637232857308105,-0.11495049694117378,0.0,0.0,1,
0.6589635123321507,0.1653104571271648,-0.11483962120497129,0.0,0.0,1,
0.657699991340521,0.16704988430866283,-0.1145607832421718,0.0,0.0,1,
0.6556222247010548,0.16892384152312187,-0.11413591745869195,0.0,0.0,1,
0.6528523542177783,0.17091508938489142,-0.11358637400994459,0.0,0.0,1,
0.6495067206229999,0.17300718647117486,-0.11293250604512209,0.0,0.0,1,
0.6456947844754579,0.17518458891526756,-0.11219347955497704,0.0,0.0,1,
0.6415193781175145,0.17743265905379432,-0.11138731377846206,0.0,0.0,1,
0.6370763957574593,0.17973779561047562,-0.11053082374284715,0.0,0.0,1,
0.6324537142342741,0.18208757964075276,-0.10963942995385827,0.0,0.0,1,
0.6277306821513439,0.1844707901885723,-0.1087270677074937,0.0,0.0,1,
0.6229783974792584,0.18687732092474316,-0.10780623412077589,0.0,0.0,1,
0.6182598791276929,0.18929814562038214,-0.10688801628780106,0.0,0.0,1,
0.6136299459454029,0.19172534886096965,-0.1059820681671687,0.0,0.0,1,
0.6091353072549965,0.19415211187976017,-0.10509662534212891,0.0,0.0,1,
0.6048149165262844,0.19657260412928382,-0.10423856684362909,0.0,0.0,1,
0.6007003364251957,0.19898185785122818,-0.10341347944880637,0.0,0.0,1,
0.5968161840428808,0.20137571311111893,-0.1026257353979394,0.0,0.0,1,
0.5931806919867524,0.20375080432900916,-0.10187859046458585,0.0,0.0,1,
0.5898061358190005,0.20610450356696258,-0.10117426017989456,0.0,0.0,1,
