vertical_left,vertical_right,horizontal,pos_x,pos_y,label,cnt
5.213011757932662,-1.9012790914326287,-28.599995003741594,0.0,0.0,1,131.0
5.3726877016638,-1.730197210442757,-28.31568323862873,-0.3,0.3,1,753.0
5.72184474350878,-1.5144733627642506,-28.495898940273783,0.0,0.3,1,1150.0
5.5163984179862355,-1.856223806522022,-28.90000027227668,0.3,0.3,1,1584.0
5.231163472269695,-1.9123411118760896,-28.305454461022624,-0.3,0.0,1,2014.0
5.28550545180336,-1.9711112908469588,-28.54109442257597,0.0,0.0,1,2367.0
5.511570193842926,-1.8095526864050497,-28.96060566308967,0.3,0.0,1,2931.0
5.388998505142336,-1.9656268166762014,-28.84911415583126,-0.3,-0.3,1,3421.0
5.191233649626579,-2.152734400606997,-28.944002302486705,0.0,-0.3,1,4054.0
5.46474844095809,-1.9061091890195292,-28.781826667161557,0.3,-0.3,1,4415.0
5.562452906700563,-1.9280227063006234,-28.900017391800095,0.25728297698002683,0.2637965727515848,1,4976.0
5.408353315491042,-1.9179765016019104,-28.270260879072232,-0.2609499758290312,0.10838422919765314,1,5522.0
5.393809022807969,-1.9752558544468422,-28.600029453182646,-0.06546082015611052,0.22560324830690065,1,6027.0
5.37899513399226,-2.0124693069532684,-28.676243986325346,0.39962684464721826,-0.3208793597841422,1,6392.0
5.509337082403021,-1.786910992235559,-28.196879544947866,-0.38525948727253845,0.38100559643773596,1,7027.0
5.209795924697828,-2.2598403753394094,-28.80013891133905,0.10164336879246116,-0.24005870410629862,1,7492.0
5.3622094378137675,-2.2295262500690662,-28.999999444516547,0.32004150018598454,-0.05834513207441113,1,7977.0
5.3299308542160535,-2.2022623181490815,-29.00009728377647,0.24596275870587983,0.022448848696757374,1,8402.0
5.3543861654767415,-2.2396058674200368,-28.999284351460894,0.3030143207086187,-0.04431541639938364,1,8859.0
5.437477769134303,-2.116301588625761,-28.791467819142433,0.08349107428082254,-0.2729017375346238,1,9300.0
