vertical_left,vertical_right,horizontal,pos_x,pos_y,label,cnt
25.200856594179754,84.96416728602138,38.59144020905628,0.0,0.0,1,130.0
25.098909824425775,84.99905227655503,38.26718638285564,-0.3,0.3,1,1821.0
25.099999943638952,84.99968087020751,38.70000000006409,0.0,0.3,1,3021.0
25.17325248937009,83.00165303441668,39.00000002470157,0.3,0.3,1,4097.0
24.96147523429017,78.34850551139343,38.30462383794587,-0.3,0.0,1,5179.0
24.99999912810466,72.57507919895473,38.599902705773765,0.0,0.0,1,6147.0
25.036964413931244,67.2395771189139,38.91082219093901,0.3,0.0,1,7005.0
24.799999987763243,59.10700881422728,38.29999955487528,-0.3,-0.3,1,8230.0
24.900016414698733,51.88007126313858,38.80548689752646,0.0,-0.3,1,9312.0
24.898831135420092,47.30545806188767,39.2999960188519,0.3,-0.3,1,10364.0
24.99999639739964,44.147165592794835,37.79997116179795,-0.3816576782082855,0.18217897207503833,1,11420.0
24.90082841928314,41.595210507908476,36.67467973845924,0.18341485402411503,-0.390568051724986,1,12243.0
24.9000045373539,39.09198527210197,34.39672481178626,0.33788426608935734,-0.27194799507359224,1,13114.0
25.00000015685367,37.7096848529694,33.055921394566205,0.06930930481877269,0.32180142144398555,1,13929.0
24.89999683937509,36.862244124200714,32.19963897920257,0.33250108128393163,0.17124839380098417,1,14716.0
24.900000000659098,36.79977429039309,32.10033233416704,-0.11387712387471494,0.22489473473891036,1,14806.0
