vertical_left,vertical_right,horizontal,pos_x,pos_y,label,cnt
1.057139851786669e-05,-1.3317224460785881,-32.31358737651707,0.0,0.0,1,131.0
-0.01135701121849132,-1.2697342166964052,-32.10354199215456,-0.3,0.3,1,835.0
0.09442391238015177,-1.1957972307425586,-32.222807736741906,0.0,0.3,1,1284.0
0.09032833115867198,-1.2751074508993825,-32.48119173230406,0.3,0.3,1,1599.0
-0.12577754138171862,-1.2635961752736546,-31.86003597381206,-0.3,0.0,1,1884.0
-0.03608976662798289,-1.2771014111556622,-31.961702882620084,0.0,0.0,1,2135.0
0.0767619026841122,-1.3436967601853294,-32.459890668223665,0.3,0.0,1,2517.0
-0.1388381746773651,-1.333632494821488,-31.87784906935222,-0.3,-0.3,1,2864.0
-0.08934905550721513,-1.4322152782899558,-32.207259632579024,0.0,-0.3,1,3132.0
-0.0754089894441224,-1.4947516396827405,-32.147606654340485,0.3,-0.3,1,3482.0
0.054476681678021104,-1.3630459906415713,-32.123733522235646,-0.14548399623303046,-0.3152667999600599,1,3838.0
0.4017108314339036,-0.9538679727378175,-32.12417566080063,0.12037821359975372,0.23709535836351406,1,4257.0
0.11305362183229307,-1.393303048933708,-32.24754364283031,0.06659318488988149,0.07778193821473288,1,4643.0
0.15481341214012306,-1.3957705820410287,-32.09192794072531,0.024338044256523795,-0.09044560827757822,1,4969.0
0.10942997148345687,-1.380873762969963,-32.226355512590146,0.04012073364228561,-0.11879018800574118,1,5362.0
0.3151533912535699,-1.1100193308600115,-32.37480336002228,0.09139428195730144,-0.022599792057564135,1,5762.0
0.0949404346478624,-1.4104911489167085,-32.36157607496238,0.10005989131625848,-0.15877522100452446,1,6119.0
0.0880546527343158,-1.5363279660327718,-32.29218389717189,0.31337845886603277,-0.33909836670474613,1,6329.0
0.01738366038578265,-1.625636358205604,-32.563119295795445,-0.11395707453741859,-0.03934172185968458,1,6663.0
0.08002607535218018,-1.5270543709307205,-32.33131719838959,0.19873270652309644,-0.19018934724670417,1,7118.0
0.3113269859016394,-1.2701699025034272,-32.582044523282065,0.32717772345037766,0.23786323759483202,1,7581.0
0.2864833887285523,-1.4233434587601466,-32.53233590393139,-0.36050100082021636,-0.1232704928538957,1,7848.0
0.1209190743275002,-1.433564073585854,-32.35579305384827,0.26216578281503244,-0.22582915730533146,1,8249.0
0.22978471613121287,-1.2189812440967365,-32.4405302163903,0.11066466151159222,-0.3943527570187505,1,8733.0
0.3713175046324268,-1.138017274244182,-32.45479740798174,0.30925147241076567,0.3669812577364253,1,9083.0
0.3224599595973588,-1.3243832425171884,-32.44885731044298,-0.07314421038620153,0.02258879825317837,1,9447.0
0.04720799268456776,-1.404478947873123,-32.01296692939982,-0.15193292729593458,-0.08921744961971775,1,9872.0
0.07021152820979652,-1.2509331276173472,-31.767508898696548,-0.3727358757366884,-0.25379642045626216,1,10210.0
0.053076003534228706,-1.4801351192949361,-32.15869893688068,-0.021742655581161598,-0.2130548101517823,1,10510.0
0.12539627096119818,-1.4486711463656128,-32.14099775799407,0.16526493720686783,0.07292962465723225,1,10695.0
0.285983944171897,-1.440391439654789,-32.38001022106845,-0.2080953701608667,-0.015296469356987943,1,11025.0
-0.006660822135099464,-1.6050530811730792,-32.16751317349177,-0.005393528467454445,-0.3574650749926225,1,11352.0
0.20077414627329476,-1.4914228833579428,-32.43510388053454,0.20295089653251744,-0.07649098492561879,1,11764.0
0.25264830264737725,-1.5450955000362119,-32.357156153424285,-0.3521134095190798,-0.1759978898577474,1,12040.0
0.2194105299026819,-1.5266771809307877,-32.22924160772539,0.3108842908548132,0.05958072882141039,1,12384.0
0.2538906904694016,-1.4272817328234817,-31.934127332203854,-0.22936913681455867,0.17058774908627927,1,12685.0
0.3247885452711822,-1.3277301297298532,-31.860022809810864,-0.28903441938505353,0.39404316877238366,1,13011.0
0.3613898041255882,-1.3246778409042703,-31.800335058100266,0.015488449571457253,-0.23329340581563562,1,13350.0
0.3514546140582069,-1.3605338772484004,-31.935610602116192,-0.22077382677049173,0.25631900893675397,1,13723.0
0.2078407620521053,-1.4141614268280498,-31.795541703962225,-0.3922934786372612,0.16355337778794055,1,14040.0
0.21485331872265373,-1.536695877855438,-32.242285880583815,0.06450314015723216,0.059700515477646515,1,14331.0
0.24750817551500418,-1.5322874289470327,-32.215601775929706,0.013595251734452151,-0.31559498723178536,1,14640.0
0.06970267150167012,-1.5815069623186444,-32.06150128523168,-0.10814170164787922,-0.1201412073803433,1,15004.0
0.15064645557617964,-1.6337819002566278,-32.596518147793276,0.3251257333240195,-0.0329065894237767,1,15294.0
0.05127786748994528,-1.481154055826009,-31.901994565504772,-0.2511547104708988,0.12246721379298041,1,15612.0
0.0525906388962191,-1.5343647775101947,-31.900311155377807,-0.26259450735642903,-0.02045138114161173,1,15974.0
0.24661450248034497,-1.4945161610632416,-32.08353390662368,-0.1012172276508104,0.21924299063596855,1,16191.0
0.09494714128913502,-1.6829715664283973,-32.38485139392403,0.190160481737985,-0.28357058853049955,1,16524.0
0.14279662644346355,-1.5162549990861962,-31.95899115032974,-0.2020180947271275,0.07817746314920729,1,16913.0
0.14241019022922188,-1.5595798462164683,-32.01979414202497,-0.15262373571350513,-0.004187051146786539,1,17250.0
0.21507664969553777,-1.5723113248888434,-32.151752907950026,-0.025217280488254,-0.21315352069270416,1,17471.0
0.25220515209954975,-1.485695313452492,-32.10012153831846,-0.05621040103315069,0.06559131698013808,1,17810.0
0.3302926920999645,-1.3193190927857203,-31.919726527693314,-0.19850065173127804,0.325971412903483,1,18211.0
0.24193148484977683,-1.3132224183627244,-31.781840123873582,-0.34134701810226764,0.24145329913399868,1,18544.0
0.3132173409963536,-1.2386934244436294,-31.69627069928984,0.314971985751732,-0.3621281017031239,1,18791.0
0.3025689930404449,-1.403061253552996,-32.369358325532076,0.2319706153050145,0.3381126268395235,1,19151.0
0.030121318064423298,-1.5707327879269846,-32.305637263793365,0.010026736427354077,-0.3344119073633536,1,19448.0
0.18447759195112323,-1.177712076603604,-32.21924861664941,0.046197113275007154,0.252463143240042,1,20120.0
0.329865695803128,-1.2038594334923398,-32.218007092896194,-0.3411374276985185,0.3265573470013327,1,20384.0
0.12891473954571878,-1.2277466062316496,-31.97709233475967,-0.1540265338860327,0.010893990502109496,1,20694.0
0.23873090043068707,-0.8865219160369034,-31.83285570520448,-0.3031331507617985,0.3620259216802572,1,21166.0
0.4483371294651171,-1.0835499624047817,-32.54328252478218,0.30767392109601366,0.21115955033634654,1,21617.0
